# TOPLINE
symbol,entry_mode,mode,time_stop_bars,setup_families,side,trigger_unit,allow_overlapping_trades,max_positions,use_spread,has_spread_column,point_size,mean_spread_ret,exit_mode,arm_state_value,catastrophic_sl_bps,tp_k,sl_k,n_trades,trades_per_week,ev_per_trade,ev_month_est,winrate,max_drawdown
XAUUSD.mg,next_open,long,10,state_reinforcement,SHORT,bars,False,1,True,True,0.01,0.00025646360562239833,fixed,2.0,350.0,1.5,1.0,124,0.7941445562671546,-0.0002915041907218443,-0.0010023796986062291,0.43548387096774194,-0.08769386103027388

# YEARLY
year,trades,ev_trade,winrate,p5,p50,p95
2023,41,-0.0007762715155537488,0.4146341463414634,-0.004892880891841326,-0.0022205291175025448,0.005047027783346558
2024,44,-0.00021219884185002004,0.4318181818181818,-0.005544956413660086,-0.002187708488685994,0.005829195043769889
2025,39,0.0001286502956306641,0.46153846153846156,-0.008752945327829761,-0.0014506669614054765,0.011532909665770981
