open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_compression,LOOK_FOR_transition_inventory_reset,LOOK_FOR_transition_initiative,LOOK_FOR_trend_orderly_pullback_asia,LOOK_FOR_trend_orderly_pullback_west,LOOK_FOR_trend_overextended,quality_label,quality_label_full,base_state
3945.5,3955.7,3943.1,3952.0,0,0,0,1,0.9973028947231511,NY,4,1.7093269396924493,day_anchor_std,server_midnight,0,0,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
3952.2,3954.7,3947.5,3950.0,0,0,0,1,0.9973028947231511,NY,4,1.7093269396924493,day_anchor_std,server_midnight,0,0,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
3950.1,3953.2,3945.35,3951.7,0,0,0,1,0.9957145041288955,NY,5,3.069716169577135,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3951.9,3958.85,3951.2,3956.5,0,0,0,1,0.9957145041288955,NY,5,3.069716169577135,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3956.6,3962.6,3956.0,3959.5,0,0,0,1,0.9957145041288955,NY,5,3.069716169577135,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3959.3,3969.1,3954.0,3968.5,0,0,0,1,0.9957145041288955,NY,5,3.069716169577135,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3967.3,3969.8,3966.5,3968.8,0,0,0,2,0.9954380419375225,LONDON,3,0.802931889941301,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3968.5,3970.5,3968.5,3968.8,0,0,0,2,0.9954380419375225,LONDON,3,0.802931889941301,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3969.05,3974.25,3968.8,3972.0,0,0,0,2,0.9954380419375225,LONDON,3,0.802931889941301,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3971.9,3978.45,3971.5,3978.2,0,0,0,2,0.9954380419375225,LONDON,3,0.802931889941301,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4000.8,4003.15,3999.55,4001.3,0,0,0,2,0.819529637625951,NY_PM,3,0.3978220180364132,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4001.4,4008.7,4000.55,4007.75,0,0,0,2,0.819529637625951,NY_PM,3,0.3978220180364132,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4007.5,4008.25,4006.5,4006.8,0,0,0,2,0.819529637625951,NY_PM,3,0.3978220180364132,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4007.0,4007.0,4005.0,4006.5,0,0,0,2,0.819529637625951,NY_PM,3,0.3978220180364132,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3987.8,3989.8,3987.6,3988.3,0,0,0,0,0.32777826526103643,LONDON,2,0.3872340425531485,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3988.6,3992.8,3988.1,3989.8,0,0,0,0,0.32777826526103643,LONDON,2,0.3872340425531485,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3989.6,3990.8,3985.8,3986.2,0,0,0,0,0.32777826526103643,LONDON,2,0.3872340425531485,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3986.2,3990.8,3985.6,3989.8,0,0,0,0,0.32777826526103643,LONDON,2,0.3872340425531485,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3997.3,4000.7,3994.6,3998.0,0,0,0,0,0.9934422233195994,ASIA,2,0.04722592099425478,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3997.75,3997.9,3989.0,3991.3,0,0,0,0,0.9934422233195994,ASIA,2,0.04722592099425478,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3991.5,3994.0,3989.55,3993.8,0,0,0,0,0.9934422233195994,ASIA,2,0.04722592099425478,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3993.5,3996.8,3992.8,3995.8,0,0,0,0,0.9934422233195994,ASIA,2,0.04722592099425478,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3995.65,3996.0,3993.05,3993.8,0,0,0,0,0.9820767958974554,ASIA,3,0.2406950160036836,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3994.0,3995.5,3992.8,3994.9,0,0,0,0,0.9820767958974554,ASIA,3,0.2406950160036836,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3994.9,3997.0,3994.05,3996.3,0,0,0,0,0.9820767958974554,ASIA,3,0.2406950160036836,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3996.0,3999.3,3995.8,3998.8,0,0,0,0,0.9820767958974554,ASIA,3,0.2406950160036836,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3998.7,4000.8,3998.0,3999.1,0,0,0,0,0.9777057248055961,ASIA,4,0.03430471689857582,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3998.9,4000.8,3994.1,3997.7,0,0,0,0,0.9777057248055961,ASIA,4,0.03430471689857582,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3997.3,4001.6,3991.4,3993.1,0,0,0,0,0.9777057248055961,ASIA,4,0.03430471689857582,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3993.1,3996.1,3989.15,3996.1,0,0,0,0,0.9777057248055961,ASIA,4,0.03430471689857582,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3995.9,3996.85,3991.9,3992.9,0,0,0,0,0.9440891877085671,ASIA,5,0.03827128351992337,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3992.8,3994.5,3990.65,3993.6,0,0,0,0,0.9440891877085671,ASIA,5,0.03827128351992337,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3993.4,3994.9,3991.6,3991.9,0,0,0,0,0.9440891877085671,ASIA,5,0.03827128351992337,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
3991.9,3997.4,3990.4,3995.0,0,0,0,0,0.9440891877085671,ASIA,5,0.03827128351992337,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
4008.9,4014.6,3999.0,4007.7,0,0,0,1,0.9781421948108346,LONDON,1,1.8014930217462055,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4007.4,4008.05,3978.1,3985.3,0,0,0,1,0.9781421948108346,LONDON,1,1.8014930217462055,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3985.1,3987.2,3962.8,3966.9,0,0,0,1,0.9781421948108346,LONDON,1,1.8014930217462055,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3966.75,3966.75,3955.2,3961.6,0,0,0,1,0.9781421948108346,LONDON,1,1.8014930217462055,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3961.4,3963.5,3948.9,3950.4,0,0,0,1,0.991132870063095,NY,2,2.2753247584309335,day_anchor_std,server_midnight,0,0,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
3950.1,3954.1,3945.45,3946.7,0,0,0,1,0.991132870063095,NY,2,2.2753247584309335,day_anchor_std,server_midnight,0,0,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
3946.9,3949.4,3938.6,3946.2,0,0,0,1,0.991132870063095,NY,2,2.2753247584309335,day_anchor_std,server_midnight,0,0,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
3945.9,3953.5,3943.5,3948.9,0,0,0,1,0.991132870063095,NY,2,2.2753247584309335,day_anchor_std,server_midnight,0,0,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
3949.1,3950.8,3944.2,3950.35,0,0,0,1,0.9976311392427106,NY,3,3.2096632269418386,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3950.1,3952.2,3943.7,3944.5,0,0,0,1,0.9976311392427106,NY,3,3.2096632269418386,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3944.35,3948.9,3940.5,3941.4,0,0,0,1,0.9976311392427106,NY,3,3.2096632269418386,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3941.1,3941.8,3926.2,3929.0,0,0,0,1,0.9976311392427106,NY,3,3.2096632269418386,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
3923.55,3924.8,3922.8,3923.7,0,0,0,2,0.9417048800076282,ASIA,3,0.28655952666508144,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3923.6,3923.8,3919.85,3920.7,0,0,0,2,0.9417048800076282,ASIA,3,0.28655952666508144,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3920.7,3922.6,3919.0,3921.9,0,0,0,2,0.9417048800076282,ASIA,3,0.28655952666508144,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3921.85,3923.1,3918.1,3918.4,0,0,0,2,0.9417048800076282,ASIA,3,0.28655952666508144,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3918.7,3920.6,3913.9,3917.8,0,0,0,2,0.9944766529859739,ASIA,4,0.5476736523000212,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3917.6,3920.8,3917.6,3919.2,0,0,0,2,0.9944766529859739,ASIA,4,0.5476736523000212,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3919.5,3926.7,3919.2,3923.6,0,0,0,2,0.9944766529859739,ASIA,4,0.5476736523000212,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3924.0,3924.0,3912.7,3912.7,0,0,0,2,0.9944766529859739,ASIA,4,0.5476736523000212,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
