open,high,low,close,tick_volume,spread,real_volume,state_hat_H1,margin_H1,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_transition_repricing_near_vwap,LOOK_FOR_transition_dislocated_from_vwap,LOOK_FOR_balance_dislocated_from_vwap,quality_label,quality_label_full,base_state
966.5,966.8,966.5,966.8,3,120,0,1,0.9799620089957166,NY_PM,3,0.23461297566487493,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
967.2,967.2,967.2,967.2,1,120,0,1,0.9738501415547967,NY_PM,4,0.552846322267556,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
967.4,967.4,967.3,967.3,2,120,0,1,0.9738501415547967,NY_PM,4,0.552846322267556,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
967.4,967.4,967.3,967.4,3,120,0,1,0.9738501415547967,NY_PM,4,0.552846322267556,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
967.3,967.4,967.2,967.2,3,120,0,1,0.9242797748656031,NY_PM,5,0.4403494485829995,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
966.9,967.0,966.9,967.0,4,120,0,1,0.9242797748656031,NY_PM,5,0.4403494485829995,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
967.1,967.1,967.0,967.1,11,120,0,1,0.9242797748656031,NY_PM,5,0.4403494485829995,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
963.4,963.8,963.4,963.8,7,40,0,1,0.9673124114229464,NY,6,6.430770618596462e-14,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
963.9,964.2,963.7,963.8,18,40,0,1,0.9673124114229464,NY,6,6.430770618596462e-14,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
964.0,964.85,964.0,964.85,20,40,0,1,0.9755796149433051,NY,7,0.009003099638538663,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
