open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_overnight_compression,LOOK_FOR_transition_repricing_london,LOOK_FOR_transition_repricing_ny,LOOK_FOR_trend_pullback_asia,quality_label,quality_label_full,base_state
6795.79,6803.44,6770.44,6770.94,4364,100,0,1,0.8072078622393611,NY,3,2.284123249595354,day_anchor_std,server_midnight,0,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
6770.44,6782.34,6754.14,6774.09,4535,100,0,1,0.8072078622393611,NY,3,2.284123249595354,day_anchor_std,server_midnight,0,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
6774.34,6775.59,6735.79,6737.04,4557,100,0,1,0.8072078622393611,NY,3,2.284123249595354,day_anchor_std,server_midnight,0,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
6782.39,6783.64,6778.89,6781.14,845,100,0,2,0.9159590991967727,ASIA,3,0.27894166345865545,day_anchor_std,server_midnight,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
6781.26,6785.14,6781.26,6782.14,552,100,0,2,0.9159590991967727,ASIA,3,0.27894166345865545,day_anchor_std,server_midnight,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
6782.27,6788.89,6782.14,6788.39,912,100,0,2,0.9159590991967727,ASIA,3,0.27894166345865545,day_anchor_std,server_midnight,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
6788.26,6789.64,6783.54,6783.54,604,100,0,2,0.9159590991967727,ASIA,3,0.27894166345865545,day_anchor_std,server_midnight,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
6783.66,6789.44,6783.54,6786.52,709,100,0,2,0.9815333474032476,ASIA,4,0.4409842086457416,day_anchor_std,server_midnight,0,0,0,1,TREND_FRAGILE,TREND_FRAGILE,TREND
6786.64,6788.64,6784.39,6786.39,572,100,0,2,0.9815333474032476,ASIA,4,0.4409842086457416,day_anchor_std,server_midnight,0,0,0,1,TREND_FRAGILE,TREND_FRAGILE,TREND
6786.64,6791.64,6786.39,6790.52,597,100,0,2,0.9815333474032476,ASIA,4,0.4409842086457416,day_anchor_std,server_midnight,0,0,0,1,TREND_FRAGILE,TREND_FRAGILE,TREND
6790.39,6790.64,6786.39,6789.14,658,100,0,2,0.9815333474032476,ASIA,4,0.4409842086457416,day_anchor_std,server_midnight,0,0,0,1,TREND_FRAGILE,TREND_FRAGILE,TREND
6868.99,6869.74,6864.99,6866.24,684,100,0,2,0.010320633937335955,ASIA,3,0.5034452380066728,day_anchor_std,server_midnight,0,0,0,1,TREND_FRAGILE,TREND_FRAGILE,TREND
6866.12,6867.74,6863.74,6867.49,382,100,0,2,0.010320633937335955,ASIA,3,0.5034452380066728,day_anchor_std,server_midnight,0,0,0,1,TREND_FRAGILE,TREND_FRAGILE,TREND
6867.74,6870.99,6867.24,6868.49,480,100,0,2,0.010320633937335955,ASIA,3,0.5034452380066728,day_anchor_std,server_midnight,0,0,0,1,TREND_FRAGILE,TREND_FRAGILE,TREND
6868.24,6874.74,6868.24,6873.09,341,100,0,2,0.010320633937335955,ASIA,3,0.5034452380066728,day_anchor_std,server_midnight,0,0,0,1,TREND_FRAGILE,TREND_FRAGILE,TREND
6750.11,6759.49,6750.11,6758.99,1538,100,0,2,0.8993593932963608,ASIA,3,0.0704547911813672,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
6759.12,6760.99,6751.74,6752.99,1428,100,0,2,0.8993593932963608,ASIA,3,0.0704547911813672,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
6724.29,6734.29,6722.29,6731.04,2116,100,0,1,0.998751719983512,LONDON,6,1.3978186794600822,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
6730.79,6734.79,6722.54,6725.29,1789,100,0,1,0.998751719983512,LONDON,6,1.3978186794600822,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
6725.16,6725.16,6700.41,6704.54,2625,100,0,1,0.998751719983512,LONDON,6,1.3978186794600822,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
6704.29,6705.79,6690.79,6701.04,2648,100,0,1,0.998751719983512,LONDON,6,1.3978186794600822,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
6685.94,6695.19,6682.07,6690.19,1486,100,0,2,0.277128384030351,ASIA,3,0.033304359760309675,day_anchor_std,server_midnight,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
6690.44,6694.19,6687.31,6690.19,1299,100,0,2,0.277128384030351,ASIA,3,0.033304359760309675,day_anchor_std,server_midnight,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
6690.44,6693.32,6679.19,6679.44,2202,100,0,2,0.11483082355169039,ASIA,4,0.1552887492321287,day_anchor_std,server_midnight,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
6679.69,6685.44,6673.69,6678.57,2494,100,0,2,0.11483082355169039,ASIA,4,0.1552887492321287,day_anchor_std,server_midnight,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
6678.44,6696.69,6677.94,6689.44,2952,100,0,2,0.11483082355169039,ASIA,4,0.1552887492321287,day_anchor_std,server_midnight,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
6689.06,6697.44,6688.19,6692.94,2615,100,0,2,0.11483082355169039,ASIA,4,0.1552887492321287,day_anchor_std,server_midnight,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
6692.69,6696.44,6688.07,6690.94,1997,100,0,2,0.7159424670014719,ASIA,5,0.5997340762174601,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
6690.82,6692.69,6675.19,6675.57,2144,100,0,2,0.7159424670014719,ASIA,5,0.5997340762174601,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
