open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_overnight_compression,LOOK_FOR_transition_repricing_london,LOOK_FOR_transition_repricing_ny,LOOK_FOR_trend_pullback_asia,quality_label,quality_label_full,base_state
5922.0,5939.65,5918.65,5939.4,0,0,0,1,0.9974619759816475,LONDON,7,,day_anchor_std,server_midnight,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
5939.5,5945.15,5937.9,5943.9,0,0,0,1,0.9974619759816475,LONDON,7,,day_anchor_std,server_midnight,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
5944.15,5944.65,5926.15,5933.65,0,0,0,1,0.9974619759816475,LONDON,7,,day_anchor_std,server_midnight,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
5933.65,5935.15,5926.65,5928.5,0,0,0,1,0.9972634421241593,LONDON,8,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5928.25,5937.9,5925.15,5927.9,0,0,0,1,0.9972634421241593,LONDON,8,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5927.9,5928.5,5913.4,5917.9,0,0,0,1,0.9972634421241593,LONDON,8,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5917.4,5928.85,5884.75,5925.5,0,0,0,1,0.9972634421241593,LONDON,8,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5925.1,5935.4,5896.5,5901.95,0,0,0,1,0.9972634421241593,LONDON,9,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5901.3,5911.2,5886.8,5898.7,0,0,0,1,0.9972634421241593,LONDON,9,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5898.9,5901.3,5875.6,5898.65,0,0,0,1,0.9972634421241593,LONDON,9,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5898.4,5910.8,5894.55,5902.35,0,0,0,1,0.9972634421241593,LONDON,9,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5902.1,5910.25,5865.85,5867.8,0,0,0,1,0.9972634421241593,NY,10,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
