symbol,score_tf,edge_mode,control_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,look_for_rule,baseline_id,base_state,quality_label_full,control_p_mean,uplift,uplift_pp
US500.spot.mg,M30,baseline,PARENT_ESTRATO,4.0,1.0,4.0,1.0,0.0,0.0,LOOK_FOR_balance_overnight_compression,BALANCE_STABILITY,BALANCE,BALANCE_COMPRESSING,0.7692307692307693,0.23076923076923073,23.076923076923073
US500.spot.mg,M30,baseline,PARENT_ESTRATO,294.0,56.0,5.25,0.6326530612244898,0.48290407972229765,0.0,LOOK_FOR_balance_overnight_compression,BALANCE_STABILITY,BALANCE,BALANCE_LEAKING,0.5970961887477314,0.03555687247675843,3.5556872476758428
US500.spot.mg,M30,baseline,PARENT_ESTRATO,259.0,49.0,5.285714285714286,0.7837837837837838,0.41246043687131545,0.0,LOOK_FOR_balance_overnight_compression,BALANCE_STABILITY,BALANCE,BALANCE_UNCLASSIFIED,0.7289278489548213,0.05485593482896245,5.485593482896245
US500.spot.mg,M30,baseline,PARENT_ESTRATO,32.0,8.0,4.0,0.0,0.0,0.0,LOOK_FOR_transition_repricing_london,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_NOISY,0.08298538622129437,-0.08298538622129437,-8.298538622129437
US500.spot.mg,M30,baseline,PARENT_ESTRATO,312.0,66.0,4.7272727272727275,0.24358974358974358,0.42993747951670974,0.0,LOOK_FOR_transition_repricing_london,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_UNCLASSIFIED,0.15206949412365867,0.09152024946608492,9.152024946608492
US500.spot.mg,M30,baseline,PARENT_ESTRATO,28.0,7.0,4.0,0.7142857142857143,0.4600437062282362,0.0,LOOK_FOR_transition_repricing_ny,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_NOISY,0.7954070981210856,-0.08112138383537126,-8.112138383537125
US500.spot.mg,M30,baseline,PARENT_ESTRATO,112.0,28.0,4.0,0.6071428571428571,0.4905805139518294,0.0,LOOK_FOR_transition_repricing_ny,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_UNCLASSIFIED,0.7608584568216659,-0.15371559967880877,-15.371559967880877
US500.spot.mg,M30,baseline,PARENT_ESTRATO,48.0,6.0,8.0,0.5833333333333334,0.49822379545201356,0.0,LOOK_FOR_trend_pullback_asia,STATE_REINFORCEMENT,TREND,TREND_FRAGILE,0.4481865284974093,0.13514680483592406,13.514680483592405
US500.spot.mg,M30,baseline,PARENT_ESTRATO,608.0,69.0,8.81159420289855,0.8026315789473685,0.3983404400973398,0.0,LOOK_FOR_trend_pullback_asia,STATE_REINFORCEMENT,TREND,TREND_STRONG,0.7130434782608696,0.08958810068649892,8.958810068649893
US500.spot.mg,M30,baseline,PARENT_ESTRATO,352.0,45.0,7.822222222222222,0.8636363636363636,0.34366279709057534,0.0,LOOK_FOR_trend_pullback_asia,STATE_REINFORCEMENT,TREND,TREND_UNCLASSIFIED,0.7124856815578465,0.15115068207851712,15.115068207851712
