symbol,score_tf,edge_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state,quality_label_full
US500.spot.mg,M30,baseline,52.0,12.0,4.333333333333333,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_COMPRESSING
US500.spot.mg,M30,baseline,52.0,12.0,4.333333333333333,0.7692307692307693,0.425435629811517,0.0,BALANCE_STABILITY,BALANCE,BALANCE_COMPRESSING
US500.spot.mg,M30,baseline,2204.0,271.0,8.132841328413285,0.02722323049001815,0.16277022808122188,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_LEAKING
US500.spot.mg,M30,baseline,2204.0,271.0,8.132841328413285,0.5970961887477314,0.4905930414078381,0.0,BALANCE_STABILITY,BALANCE,BALANCE_LEAKING
US500.spot.mg,M30,baseline,19.0,5.0,3.8,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_STABLE
US500.spot.mg,M30,baseline,19.0,5.0,3.8,1.0,0.0,0.0,BALANCE_STABILITY,BALANCE,BALANCE_STABLE
US500.spot.mg,M30,baseline,1483.0,196.0,7.566326530612245,0.0026972353337828725,0.051882322068588296,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_UNCLASSIFIED
US500.spot.mg,M30,baseline,1483.0,196.0,7.566326530612245,0.7289278489548213,0.44466320730988657,0.0,BALANCE_STABILITY,BALANCE,BALANCE_UNCLASSIFIED
US500.spot.mg,M30,baseline,12.0,1.0,12.0,1.0,0.0,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_FAILED
US500.spot.mg,M30,baseline,12.0,1.0,12.0,1.0,0.0,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_FAILED
US500.spot.mg,M30,baseline,12.0,1.0,12.0,0.0,0.0,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_FAILED
US500.spot.mg,M30,baseline,3832.0,328.0,11.682926829268293,0.9170146137787056,0.27589613235794974,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_NOISY
US500.spot.mg,M30,baseline,3832.0,328.0,11.682926829268293,0.7954070981210856,0.4034564719427952,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_NOISY
US500.spot.mg,M30,baseline,3832.0,328.0,11.682926829268293,0.08298538622129437,0.27589613235794974,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_NOISY
US500.spot.mg,M30,baseline,9789.0,547.0,17.89579524680073,0.8479305058763413,0.3591065888919591,0.0004086219225661457,TRANSITION_NOISE,TRANSITION,TRANSITION_UNCLASSIFIED
US500.spot.mg,M30,baseline,9789.0,547.0,17.89579524680073,0.7608584568216659,0.42658113236055095,0.0004086219225661457,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_UNCLASSIFIED
US500.spot.mg,M30,baseline,9789.0,547.0,17.89579524680073,0.15206949412365867,0.3591065888919591,0.0004086219225661457,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_UNCLASSIFIED
US500.spot.mg,M30,baseline,386.0,73.0,5.287671232876712,0.5518134715025906,0.49795355379806655,0.0,STATE_FRAGILITY,TREND,TREND_FRAGILE
US500.spot.mg,M30,baseline,386.0,73.0,5.287671232876712,0.4481865284974093,0.49795355379806655,0.0,STATE_REINFORCEMENT,TREND,TREND_FRAGILE
US500.spot.mg,M30,baseline,4025.0,359.0,11.211699164345404,0.28695652173913044,0.45239730812794715,0.0,STATE_FRAGILITY,TREND,TREND_STRONG
US500.spot.mg,M30,baseline,4025.0,359.0,11.211699164345404,0.7130434782608696,0.45239730812794715,0.0,STATE_REINFORCEMENT,TREND,TREND_STRONG
US500.spot.mg,M30,baseline,1746.0,214.0,8.158878504672897,0.28751431844215347,0.45273306438624794,0.0,STATE_FRAGILITY,TREND,TREND_UNCLASSIFIED
US500.spot.mg,M30,baseline,1746.0,214.0,8.158878504672897,0.7124856815578465,0.45273306438624794,0.0,STATE_REINFORCEMENT,TREND,TREND_UNCLASSIFIED
