symbol,score_tf,edge_mode,control_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state,quality_label_full,control_p_mean,uplift,uplift_pp
US500.spot.mg,M30,baseline,PARENT_ESTRATO,12.0,1.0,12.0,0.0,0.0,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_FAILED,0.1325115562403698,-0.1325115562403698,-13.251155624036981
US500.spot.mg,M30,baseline,PARENT_ESTRATO,3832.0,328.0,11.682926829268293,0.9170146137787056,0.27589613235794974,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_NOISY,0.8674884437596302,0.049526170019075444,4.952617001907544
US500.spot.mg,M30,baseline,PARENT_ESTRATO,3832.0,328.0,11.682926829268293,0.7954070981210856,0.4034564719427952,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_NOISY,0.7707828894269573,0.02462420869412829,2.462420869412829
US500.spot.mg,M30,baseline,PARENT_ESTRATO,3832.0,328.0,11.682926829268293,0.08298538622129437,0.27589613235794974,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_NOISY,0.1325115562403698,-0.049526170019075444,-4.952617001907544
US500.spot.mg,M30,baseline,PARENT_ESTRATO,9789.0,547.0,17.89579524680073,0.8479305058763413,0.3591065888919591,0.0004086219225661457,TRANSITION_NOISE,TRANSITION,TRANSITION_UNCLASSIFIED,0.8674884437596302,-0.019557937883288856,-1.9557937883288856
US500.spot.mg,M30,baseline,PARENT_ESTRATO,9789.0,547.0,17.89579524680073,0.7608584568216659,0.42658113236055095,0.0004086219225661457,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_UNCLASSIFIED,0.7707828894269573,-0.009924432605291411,-0.9924432605291411
US500.spot.mg,M30,baseline,PARENT_ESTRATO,9789.0,547.0,17.89579524680073,0.15206949412365867,0.3591065888919591,0.0004086219225661457,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_UNCLASSIFIED,0.1325115562403698,0.019557937883288856,1.9557937883288856
US500.spot.mg,M30,baseline,PARENT_ESTRATO,386.0,73.0,5.287671232876712,0.5518134715025906,0.49795355379806655,0.0,STATE_FRAGILITY,TREND,TREND_FRAGILE,0.3037193438362839,0.24809412766630673,24.809412766630672
US500.spot.mg,M30,baseline,PARENT_ESTRATO,386.0,73.0,5.287671232876712,0.4481865284974093,0.49795355379806655,0.0,STATE_REINFORCEMENT,TREND,TREND_FRAGILE,0.6962806561637161,-0.24809412766630684,-24.809412766630683
US500.spot.mg,M30,baseline,PARENT_ESTRATO,4025.0,359.0,11.211699164345404,0.28695652173913044,0.45239730812794715,0.0,STATE_FRAGILITY,TREND,TREND_STRONG,0.3037193438362839,-0.016762822097153462,-1.6762822097153462
US500.spot.mg,M30,baseline,PARENT_ESTRATO,4025.0,359.0,11.211699164345404,0.7130434782608696,0.45239730812794715,0.0,STATE_REINFORCEMENT,TREND,TREND_STRONG,0.6962806561637161,0.016762822097153407,1.6762822097153407
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1746.0,214.0,8.158878504672897,0.28751431844215347,0.45273306438624794,0.0,STATE_FRAGILITY,TREND,TREND_UNCLASSIFIED,0.3037193438362839,-0.016205025394130435,-1.6205025394130435
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1746.0,214.0,8.158878504672897,0.7124856815578465,0.45273306438624794,0.0,STATE_REINFORCEMENT,TREND,TREND_UNCLASSIFIED,0.6962806561637161,0.01620502539413038,1.620502539413038
