symbol,episode_id,setup_family,side_intent,meta_baseline_id,start_ts,end_ts,n_bars
US500.spot.mg,81,state_reinforcement,SHORT,STATE_REINFORCEMENT,2023-08-25 00:00:00,2023-08-25 00:00:00,1
US500.spot.mg,82,state_reinforcement,LONG,STATE_REINFORCEMENT,2023-08-25 02:00:00,2023-08-30 02:00:00,5
US500.spot.mg,83,state_reinforcement,SHORT,STATE_REINFORCEMENT,2023-08-30 04:00:00,2023-08-30 06:00:00,2
US500.spot.mg,84,balance_stability,NONE,BALANCE_STABILITY,2023-09-01 00:00:00,2023-09-01 00:00:00,1
US500.spot.mg,85,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-09-01 10:00:00,2023-09-01 10:00:00,1
US500.spot.mg,86,balance_stability,NONE,BALANCE_STABILITY,2023-09-03 18:00:00,2023-09-04 00:00:00,4
US500.spot.mg,87,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-09-07 08:00:00,2023-09-07 08:00:00,1
US500.spot.mg,88,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-09-11 08:00:00,2023-09-11 08:00:00,1
US500.spot.mg,89,state_reinforcement,SHORT,STATE_REINFORCEMENT,2023-09-18 00:00:00,2023-09-18 00:00:00,1
US500.spot.mg,90,state_reinforcement,LONG,STATE_REINFORCEMENT,2023-09-18 02:00:00,2023-09-18 04:00:00,2
US500.spot.mg,91,balance_stability,NONE,BALANCE_STABILITY,2023-09-19 20:00:00,2023-09-20 02:00:00,3
US500.spot.mg,92,state_reinforcement,SHORT,STATE_REINFORCEMENT,2023-09-21 00:00:00,2023-09-22 02:00:00,5
US500.spot.mg,93,state_reinforcement,LONG,STATE_REINFORCEMENT,2023-09-22 04:00:00,2023-09-22 06:00:00,2
US500.spot.mg,94,balance_stability,NONE,BALANCE_STABILITY,2023-09-25 20:00:00,2023-09-26 00:00:00,3
US500.spot.mg,95,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-09-27 12:00:00,2023-09-27 12:00:00,1
US500.spot.mg,96,balance_stability,NONE,BALANCE_STABILITY,2023-09-29 00:00:00,2023-09-29 00:00:00,1
US500.spot.mg,97,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-09-29 08:00:00,2023-09-29 08:00:00,1
US500.spot.mg,98,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-10-03 10:00:00,2023-10-06 08:00:00,2
US500.spot.mg,99,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-10-06 12:00:00,2023-10-06 12:00:00,1
US500.spot.mg,100,balance_stability,NONE,BALANCE_STABILITY,2023-10-08 22:00:00,2023-10-11 00:00:00,3
US500.spot.mg,101,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-10-18 12:00:00,2023-10-18 12:00:00,1
US500.spot.mg,102,state_reinforcement,SHORT,STATE_REINFORCEMENT,2023-10-19 00:00:00,2023-10-19 04:00:00,3
US500.spot.mg,103,balance_stability,NONE,BALANCE_STABILITY,2023-10-23 20:00:00,2023-10-23 20:00:00,1
US500.spot.mg,104,transition_resolution,SHORT,TRANSITION_RESOLUTION,2023-10-25 10:00:00,2023-10-25 10:00:00,1
US500.spot.mg,105,state_reinforcement,SHORT,STATE_REINFORCEMENT,2023-10-26 00:00:00,2023-10-26 06:00:00,4
US500.spot.mg,106,balance_stability,NONE,BALANCE_STABILITY,2023-10-27 04:00:00,2023-10-31 02:00:00,3
US500.spot.mg,107,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-11-07 12:00:00,2023-11-07 12:00:00,1
US500.spot.mg,108,balance_stability,NONE,BALANCE_STABILITY,2023-11-08 20:00:00,2023-11-08 20:00:00,1
US500.spot.mg,109,state_reinforcement,LONG,STATE_REINFORCEMENT,2023-11-13 00:00:00,2023-11-13 00:00:00,1
US500.spot.mg,110,state_reinforcement,SHORT,STATE_REINFORCEMENT,2023-11-13 02:00:00,2023-11-13 04:00:00,2
US500.spot.mg,111,state_reinforcement,LONG,STATE_REINFORCEMENT,2023-11-13 06:00:00,2023-11-13 06:00:00,1
US500.spot.mg,112,balance_stability,NONE,BALANCE_STABILITY,2023-11-14 00:00:00,2023-11-14 02:00:00,2
US500.spot.mg,113,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-11-14 10:00:00,2023-11-20 12:00:00,3
US500.spot.mg,114,state_reinforcement,LONG,STATE_REINFORCEMENT,2023-11-21 00:00:00,2023-11-21 02:00:00,2
