symbol,score_tf,edge_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state
XAUUSD.mg,M30,baseline,6210.0,480.0,12.9375,0.013848631239935587,0.11687192210732224,0.0,BALANCE_ESCAPE,BALANCE
XAUUSD.mg,M30,baseline,6210.0,480.0,12.9375,0.6518518518518519,0.47642162568648705,0.0,BALANCE_STABILITY,BALANCE
XAUUSD.mg,M30,baseline,20605.0,763.0,27.00524246395806,0.8747633610018931,0.3309950775002363,0.0001941276389225916,TRANSITION_NOISE,TRANSITION
XAUUSD.mg,M30,baseline,20605.0,763.0,27.00524246395806,0.7682151351876122,0.4219825647780707,0.0001941276389225916,TRANSITION_PERSISTENCE,TRANSITION
XAUUSD.mg,M30,baseline,20605.0,763.0,27.00524246395806,0.1252366389981069,0.3309950775002363,0.0001941276389225916,TRANSITION_RESOLUTION,TRANSITION
XAUUSD.mg,M30,baseline,8423.0,570.0,14.77719298245614,0.3144960227947287,0.4643424088631096,0.0,STATE_FRAGILITY,TREND
XAUUSD.mg,M30,baseline,8423.0,570.0,14.77719298245614,0.6855039772052712,0.4643424088631096,0.0,STATE_REINFORCEMENT,TREND
