symbol,score_tf,edge_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state,quality_label_full
XAUUSD.mg,M30,baseline,96.0,21.0,4.571428571428571,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_COMPRESSING
XAUUSD.mg,M30,baseline,96.0,21.0,4.571428571428571,0.7916666666666666,0.4082482904638636,0.0,BALANCE_STABILITY,BALANCE,BALANCE_COMPRESSING
XAUUSD.mg,M30,baseline,3346.0,390.0,8.57948717948718,0.014943215780035863,0.12134379528845757,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_LEAKING
XAUUSD.mg,M30,baseline,3346.0,390.0,8.57948717948718,0.5977286312014346,0.4904294014298836,0.0,BALANCE_STABILITY,BALANCE,BALANCE_LEAKING
XAUUSD.mg,M30,baseline,24.0,7.0,3.4285714285714284,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_STABLE
XAUUSD.mg,M30,baseline,24.0,7.0,3.4285714285714284,0.6666666666666666,0.4815434123430766,0.0,BALANCE_STABILITY,BALANCE,BALANCE_STABLE
XAUUSD.mg,M30,baseline,2744.0,339.0,8.094395280235988,0.013119533527696793,0.11380743179715751,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_UNCLASSIFIED
XAUUSD.mg,M30,baseline,2744.0,339.0,8.094395280235988,0.7128279883381924,0.4525249995855559,0.0,BALANCE_STABILITY,BALANCE,BALANCE_UNCLASSIFIED
XAUUSD.mg,M30,baseline,20.0,3.0,6.666666666666667,1.0,0.0,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_FAILED
XAUUSD.mg,M30,baseline,20.0,3.0,6.666666666666667,1.0,0.0,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_FAILED
XAUUSD.mg,M30,baseline,20.0,3.0,6.666666666666667,0.0,0.0,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_FAILED
XAUUSD.mg,M30,baseline,6714.0,501.0,13.401197604790418,0.9206136431337504,0.2703609627329029,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_NOISY
XAUUSD.mg,M30,baseline,6714.0,501.0,13.401197604790418,0.8038427167113494,0.3971184863432853,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_NOISY
XAUUSD.mg,M30,baseline,6714.0,501.0,13.401197604790418,0.07938635686624963,0.2703609627329029,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_NOISY
XAUUSD.mg,M30,baseline,13871.0,728.0,19.053571428571427,0.8523833561693228,0.3547323564595922,0.00028837142239204093,TRANSITION_NOISE,TRANSITION,TRANSITION_UNCLASSIFIED
XAUUSD.mg,M30,baseline,13871.0,728.0,19.053571428571427,0.7506309944472489,0.43266338431287965,0.00028837142239204093,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_UNCLASSIFIED
XAUUSD.mg,M30,baseline,13871.0,728.0,19.053571428571427,0.14761664383067716,0.3547323564595922,0.00028837142239204093,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_UNCLASSIFIED
XAUUSD.mg,M30,baseline,576.0,90.0,6.4,0.3993055555555556,0.49018137232842457,0.0,STATE_FRAGILITY,TREND,TREND_FRAGILE
XAUUSD.mg,M30,baseline,576.0,90.0,6.4,0.6006944444444444,0.49018137232842457,0.0,STATE_REINFORCEMENT,TREND,TREND_FRAGILE
XAUUSD.mg,M30,baseline,5287.0,485.0,10.901030927835052,0.2848496311707963,0.45138548547729035,0.0,STATE_FRAGILITY,TREND,TREND_STRONG
XAUUSD.mg,M30,baseline,5287.0,485.0,10.901030927835052,0.7151503688292037,0.45138548547729035,0.0,STATE_REINFORCEMENT,TREND,TREND_STRONG
XAUUSD.mg,M30,baseline,2560.0,308.0,8.311688311688311,0.356640625,0.47910098391079864,0.0,STATE_FRAGILITY,TREND,TREND_UNCLASSIFIED
XAUUSD.mg,M30,baseline,2560.0,308.0,8.311688311688311,0.643359375,0.47910098391079864,0.0,STATE_REINFORCEMENT,TREND,TREND_UNCLASSIFIED
