symbol,score_tf,edge_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state
US500.spot.mg,M30,baseline,5674.0,455.0,12.47032967032967,0.01763668430335097,0.13163847414836952,0.0007049700387733521,BALANCE_ESCAPE,BALANCE
US500.spot.mg,M30,baseline,5674.0,455.0,12.47032967032967,0.6592592592592592,0.47400011999691527,0.0007049700387733521,BALANCE_STABILITY,BALANCE
US500.spot.mg,M30,baseline,20019.0,844.0,23.71919431279621,0.8658274639092862,0.34084610888214617,0.0,TRANSITION_NOISE,TRANSITION
US500.spot.mg,M30,baseline,20019.0,844.0,23.71919431279621,0.13417253609071383,0.34084610888214617,0.0,TRANSITION_RESOLUTION,TRANSITION
US500.spot.mg,M30,baseline,9352.0,634.0,14.750788643533124,0.29736954662104365,0.45712497590257384,0.0,STATE_FRAGILITY,TREND
US500.spot.mg,M30,baseline,9352.0,634.0,14.750788643533124,0.7026304533789564,0.45712497590257384,0.0,STATE_REINFORCEMENT,TREND
