entry_time,ret_net,equity
2023-01-05 16:00:00,-0.004267458130833006,0.995732541869167
2023-01-18 17:00:00,0.006109865061632835,1.0018163333374643
2023-01-27 16:00:00,0.006514176541023106,1.008342341794505
2023-05-04 14:00:00,0.00380768330009164,1.0121817900901313
2023-05-26 21:00:00,-0.003112366341975082,1.0090315095546947
2023-06-06 17:00:00,0.003457479570953184,1.012520215385428
2023-06-15 17:00:00,0.004268407507375529,1.0168420642741487
2023-08-02 16:00:00,0.00422610306164707,1.0211393436351892
2023-08-18 17:00:00,-0.005382178500701469,1.0156433894136556
2023-10-16 17:00:00,0.005289266619227972,1.0210153980903207
2024-02-02 17:00:00,0.006819943353064808,1.0279786652679037
2024-02-27 18:00:00,-0.0032587523896760897,1.024628737335926
2024-03-06 21:00:00,-0.003917851553986154,1.0206143940450956
2024-04-01 16:00:00,-0.0032150624602252206,1.0173330550204358
2024-04-02 18:00:00,0.005306606705037218,1.0227316414314631
2024-05-10 21:00:00,-0.0035915129841963154,1.0190584874619135
2024-06-28 14:00:00,-0.0030636836581354066,1.0159364146271923
2024-07-05 19:00:00,0.0040753190123497965,1.020076679613061
2024-07-11 21:00:00,-0.004452618966585198,1.0155346668420446
2024-07-12 21:00:00,-0.004720973829367375,1.0107403542570679
2024-07-22 21:00:00,-0.0036310715272067527,1.0070702837353263
2024-08-19 16:00:00,0.004469750708075333,1.0115716368491339
2024-08-29 20:00:00,0.003019405172731189,1.0146259814820244
2024-08-30 14:00:00,-0.0020779632829180366,1.0125176259466102
2024-10-24 13:00:00,-0.004022358809981746,1.008444916753622
2024-10-29 16:00:00,0.003761012748996807,1.0122376909421935
2024-11-05 17:00:00,-0.002602299221222765,1.0096035455873622
2024-11-15 18:00:00,-0.0036914710045833046,1.005876623372702
2024-12-17 21:00:00,-0.002361396290340224,1.0035013500457297
2024-12-19 21:00:00,0.0009581442259203686,1.0044628490699792
2024-12-26 16:00:00,-0.002479586521756823,1.0019721965278199
