symbol,score_tf,edge_mode,control_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state,quality_label_full,control_p_mean,uplift,uplift_pp
US500.spot.mg,M30,baseline,PARENT_ESTRATO,28.0,5.0,5.6,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_COMPRESSING,0.01882845188284519,-0.01882845188284519,-1.882845188284519
US500.spot.mg,M30,baseline,PARENT_ESTRATO,28.0,5.0,5.6,0.8571428571428571,0.356348322549899,0.0,BALANCE_STABILITY,BALANCE,BALANCE_COMPRESSING,0.6705020920502092,0.18664076509264793,18.664076509264792
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1122.0,121.0,9.272727272727273,0.024955436720142603,0.15605886424544024,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_LEAKING,0.01882845188284519,0.006126984837297414,0.6126984837297413
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1122.0,121.0,9.272727272727273,0.6256684491978609,0.4841656412019723,0.0,BALANCE_STABILITY,BALANCE,BALANCE_LEAKING,0.6705020920502092,-0.044833642852348254,-4.483364285234826
US500.spot.mg,M30,baseline,PARENT_ESTRATO,32.0,6.0,5.333333333333333,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_STABLE,0.01882845188284519,-0.01882845188284519,-1.882845188284519
US500.spot.mg,M30,baseline,PARENT_ESTRATO,32.0,6.0,5.333333333333333,0.75,0.43994134506405985,0.0,BALANCE_STABILITY,BALANCE,BALANCE_STABLE,0.6705020920502092,0.07949790794979084,7.949790794979084
US500.spot.mg,M30,baseline,PARENT_ESTRATO,734.0,93.0,7.89247311827957,0.010958904109589041,0.10418097032410761,0.005449591280653951,BALANCE_ESCAPE,BALANCE,BALANCE_UNCLASSIFIED,0.01882845188284519,-0.007869547773256148,-0.7869547773256148
US500.spot.mg,M30,baseline,PARENT_ESTRATO,734.0,93.0,7.89247311827957,0.7287671232876712,0.4449008311241109,0.005449591280653951,BALANCE_STABILITY,BALANCE,BALANCE_UNCLASSIFIED,0.6705020920502092,0.05826503123746207,5.826503123746207
US500.spot.mg,M30,baseline,PARENT_ESTRATO,12.0,1.0,12.0,1.0,0.0,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_FAILED,0.862957724343863,0.13704227565613702,13.704227565613703
US500.spot.mg,M30,baseline,PARENT_ESTRATO,12.0,1.0,12.0,1.0,0.0,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_FAILED,0.7595473833097596,0.24045261669024043,24.045261669024043
US500.spot.mg,M30,baseline,PARENT_ESTRATO,12.0,1.0,12.0,0.0,0.0,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_FAILED,0.13704227565613705,-0.13704227565613705,-13.704227565613705
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1554.0,127.0,12.236220472440944,0.918918918918919,0.27304746017480463,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_NOISY,0.862957724343863,0.055961194575055995,5.5961194575055995
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1554.0,127.0,12.236220472440944,0.8005148005148005,0.399742019318397,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_NOISY,0.7595473833097596,0.040967417205040935,4.0967417205040935
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1554.0,127.0,12.236220472440944,0.08108108108108109,0.27304746017480486,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_NOISY,0.13704227565613705,-0.05596119457505597,-5.596119457505597
US500.spot.mg,M30,baseline,PARENT_ESTRATO,4797.0,247.0,19.42105263157895,0.844486137169064,0.3624316271914983,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_UNCLASSIFIED,0.862957724343863,-0.01847158717479902,-1.847158717479902
US500.spot.mg,M30,baseline,PARENT_ESTRATO,4797.0,247.0,19.42105263157895,0.7456743798207213,0.43552685478487024,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_UNCLASSIFIED,0.7595473833097596,-0.013873003489038305,-1.3873003489038305
US500.spot.mg,M30,baseline,PARENT_ESTRATO,4797.0,247.0,19.42105263157895,0.155513862830936,0.3624316271914983,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_UNCLASSIFIED,0.13704227565613705,0.018471587174798937,1.8471587174798936
US500.spot.mg,M30,baseline,PARENT_ESTRATO,288.0,51.0,5.647058823529412,0.4305555555555556,0.496015872761896,0.0,STATE_FRAGILITY,TREND,TREND_FRAGILE,0.2835633626097867,0.14699219294576887,14.699219294576887
US500.spot.mg,M30,baseline,PARENT_ESTRATO,288.0,51.0,5.647058823529412,0.5694444444444444,0.496015872761896,0.0,STATE_REINFORCEMENT,TREND,TREND_FRAGILE,0.7164366373902133,-0.14699219294576893,-14.699219294576892
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1877.0,166.0,11.30722891566265,0.2717101758124667,0.44495981607195295,0.0,STATE_FRAGILITY,TREND,TREND_STRONG,0.2835633626097867,-0.011853186797320003,-1.1853186797320003
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1877.0,166.0,11.30722891566265,0.7282898241875333,0.44495981607195295,0.0,STATE_REINFORCEMENT,TREND,TREND_STRONG,0.7164366373902133,0.011853186797319948,1.1853186797319948
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1023.0,112.0,9.133928571428571,0.26392961876832843,0.44097716939335685,0.0,STATE_FRAGILITY,TREND,TREND_UNCLASSIFIED,0.2835633626097867,-0.019633743841458273,-1.9633743841458273
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1023.0,112.0,9.133928571428571,0.7360703812316716,0.44097716939335685,0.0,STATE_REINFORCEMENT,TREND,TREND_UNCLASSIFIED,0.7164366373902133,0.019633743841458218,1.9633743841458218
