symbol,ts,time,decision,context_key,meta_baseline_id,setup_family,side_intent,open,high,low,close,ctx_vwap,ctx_vwap_sigma,ctx_vwap_hi,ctx_vwap_lo,ctx_session_bucket,trend_dir_h2,range_pos_h2,ql_extracted
XAUUSD.mg,2023-01-18 16:00:00,2023-01-18 16:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1921.38,1922.06,1905.88,1908.45,1907.9443333333331,7.303029740204989,1922.5503928137437,1893.3382738529235,NY,UP,0.4044293015332219,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-01-18 18:00:00,2023-01-18 18:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1908.48,1908.92,1901.63,1904.97,1908.0548484848484,7.283474581463349,1922.621797647775,1893.4878993219215,NY_PM,UP,0.2858603066439544,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-01-20 06:00:00,2023-01-20 06:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1923.77,1929.26,1923.2,1926.56,1930.1886666666664,6.616397613633285,1943.421461893933,1916.9558714394,ASIA,UP,0.7004864489228587,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-01-31 22:00:00,2023-01-31 22:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1928.5,1928.78,1927.62,1928.1,1928.1666666666667,6.317041828890623,1940.800750324448,1915.5325830088852,NY_PM,UP,0.9002971277649394,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-02-01 00:00:00,2023-02-01 00:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1927.78,1928.39,1926.66,1927.57,1927.9183333333333,5.925903768362291,1939.7701408700584,1916.0665257966089,ASIA,UP,0.8827996038296481,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-02-01 02:00:00,2023-02-01 02:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1927.58,1928.81,1924.56,1925.31,1927.3544444444444,5.918604916652386,1939.1916542777487,1915.51723461114,ASIA,UP,0.8081875206338741,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-02-06 10:00:00,2023-02-06 10:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1878.16,1878.67,1870.15,1872.34,1870.7866666666664,14.59332189760185,1899.9733104618704,1841.600022871463,LONDON,UP,0.2181818181818183,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-02-20 00:00:00,2023-02-20 00:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1840.54,1841.93,1837.28,1838.85,1839.3533333333328,6.40208359645711,1852.1575005262475,1826.549166140419,ASIA,UP,0.8082691528171849,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-03-03 02:00:00,2023-03-03 02:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1839.53,1841.45,1838.05,1838.65,1837.561111111111,4.80969119668083,1847.1804935044725,1827.9417287177491,ASIA,UP,0.7554585152838478,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-03-03 04:00:00,2023-03-03 04:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1838.64,1840.04,1838.02,1838.4,1837.7666666666664,4.8115841876524845,1847.3898350419715,1828.1434982913613,ASIA,UP,0.7336244541484767,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-03-06 02:00:00,2023-03-06 02:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1852.22,1854.73,1850.82,1853.74,1853.1366666666668,5.047737885584647,1863.232142437836,1843.0411908954973,ASIA,UP,0.862255965292844,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-03-08 18:00:00,2023-03-08 18:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1817.68,1818.32,1813.32,1814.56,1813.9869696969697,7.701898525608626,1829.390766748187,1798.5831726457525,NY_PM,UP,0.3454790823211817,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-03-20 14:00:00,2023-03-20 14:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1983.59,1986.25,1972.27,1977.71,1983.63625,11.747409164612463,2007.1310683292247,1960.1414316707755,NY,UP,0.4693537641572298,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-03-24 02:00:00,2023-03-24 02:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1991.08,1994.58,1989.46,1990.49,1993.58,11.604326016279092,2016.788652032558,1970.3713479674416,ASIA,UP,0.6575939031028872,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-03-27 22:00:00,2023-03-27 22:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1956.79,1957.45,1955.5,1956.35,1956.4333333333327,10.206100946889672,1976.8455352271128,1936.0211314395535,NY_PM,UP,0.3503060656649944,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-03-28 00:00:00,2023-03-28 00:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1955.19,1958.08,1955.15,1957.89,1956.736666666667,9.260938337636482,1975.25854334194,1938.2147899913937,ASIA,UP,0.4066187050359743,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-03-28 02:00:00,2023-03-28 02:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1958.1,1963.75,1957.49,1962.39,1957.9677777777777,9.282972298658958,1976.533722375096,1939.40183318046,ASIA,UP,0.5638619854721589,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-04-03 22:00:00,2023-04-03 22:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1984.82,1985.65,1983.34,1984.3,1984.43,8.146006420381454,2000.722012840763,1968.137987159237,NY_PM,UP,0.8545097075448497,TRANSITION_UNCLASSIFIED
XAUUSD.mg,2023-04-04 00:00:00,2023-04-04 00:00:00,ALLOW,STATE=TRANSITION|QL=TRANSITION_UNCLASSIFIED|LF=LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,transition_persistence,LONG,1984.61,1985.28,1983.34,1984.69,1984.495,7.968219489805017,2000.4314389796104,1968.55856102039,ASIA,UP,0.8640943720815933,TRANSITION_UNCLASSIFIED
