open,high,low,close,tick_volume,spread,real_volume,state_hat_H1,margin_H1,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_transition_repricing_near_vwap,LOOK_FOR_transition_dislocated_from_vwap,LOOK_FOR_balance_dislocated_from_vwap,quality_label,quality_label_full,base_state
1004.85,1004.85,1004.55,1004.55,0,0,0,1,0.9426658102517961,NY_PM,4,0.6545178435839484,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1004.35,1004.35,1004.35,1004.35,0,0,0,1,0.9426658102517961,NY_PM,4,0.6545178435839484,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1004.25,1004.35,1004.25,1004.35,0,0,0,1,0.9426658102517961,NY_PM,4,0.6545178435839484,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1007.75,1008.0,1004.15,1004.75,0,0,0,1,0.6797410777280717,NY,1,1.9268817204301125,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1004.85,1005.75,1004.15,1004.55,0,0,0,1,0.6797410777280717,NY,1,1.9268817204301125,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1004.75,1005.35,1004.55,1004.55,0,0,0,1,0.6797410777280717,NY,1,1.9268817204301125,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1004.45,1004.45,1001.45,1002.65,0,0,0,1,0.6797410777280717,NY,1,1.9268817204301125,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1002.7,1004.15,1002.7,1003.45,0,0,0,1,0.9133537201347617,NY_PM,2,2.2265795206971606,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1003.55,1003.55,1002.05,1002.05,0,0,0,1,0.9133537201347617,NY_PM,2,2.2265795206971606,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1001.75,1002.55,1001.15,1002.25,0,0,0,1,0.9133537201347617,NY_PM,2,2.2265795206971606,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1001.8,1002.05,1000.85,1000.85,0,0,0,1,0.9133537201347617,NY_PM,2,2.2265795206971606,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1001.25,1001.35,1001.25,1001.35,0,0,0,0,0.7915645751743481,NY_PM,1,1.9404377466810192,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1001.85,1001.85,1001.65,1001.65,0,0,0,0,0.7915645751743481,NY_PM,1,1.9404377466810192,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1001.55,1001.65,1001.45,1001.45,0,0,0,1,0.9957997240553519,NY_PM,1,2.200986436498159,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1001.35,1001.35,1001.35,1001.35,0,0,0,1,0.9957997240553519,NY_PM,1,2.200986436498159,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1001.25,1001.35,1001.25,1001.35,0,0,0,1,0.9982037927432146,NY_PM,2,2.3146891803608343,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1001.25,1001.35,1001.25,1001.35,0,0,0,1,0.9982037927432146,NY_PM,2,2.3146891803608343,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
998.25,998.45,997.95,998.15,0,0,0,1,0.9969663058352528,NY,3,0.02574712643680218,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
997.95,998.05,997.25,997.95,0,0,0,1,0.9969663058352528,NY,3,0.02574712643680218,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1000.95,1000.95,998.65,998.85,0,0,0,1,0.9946119265530157,NY,1,0.034956304619233956,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
998.95,999.45,998.25,999.05,0,0,0,1,0.9946119265530157,NY,1,0.034956304619233956,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
