open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_vwap_proximity,LOOK_FOR_balance_extreme_to_center,LOOK_FOR_balance_compression,LOOK_FOR_balance_vwap_body_deviation,LOOK_FOR_trend_strong_orderly,LOOK_FOR_trend_liquidity_sweep,LOOK_FOR_trend_prev_vwap_pullback,LOOK_FOR_transition_chop_near_vwap,LOOK_FOR_transition_acceptance,quality_label,quality_label_full,base_state
2634.01,2635.64,2632.63,2635.63,0,0,0,1,0.8177033402479617,LONDON,5,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
2635.61,2636.66,2630.94,2632.9,0,0,0,1,0.8177033402479617,LONDON,6,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
2632.9,2637.38,2630.77,2636.12,0,0,0,1,0.8177033402479617,LONDON,6,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
2636.15,2639.6,2636.15,2637.04,0,0,0,1,0.8177033402479617,LONDON,6,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
2637.04,2638.05,2635.67,2635.74,0,0,0,1,0.8177033402479617,LONDON,6,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
2635.74,2645.94,2632.34,2644.44,0,0,0,1,0.8177033402479617,LONDON,7,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
2644.47,2645.34,2640.09,2642.32,0,0,0,1,0.8177033402479617,LONDON,7,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
2642.32,2644.22,2640.31,2641.44,0,0,0,1,0.8177033402479617,LONDON,7,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
2641.48,2642.45,2639.93,2641.59,0,0,0,1,0.8177033402479617,LONDON,7,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_FAILED,TRANSITION_FAILED,TRANSITION
2641.61,2642.82,2639.99,2642.38,0,0,0,1,0.8333954976753061,NY,8,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2642.38,2646.1,2641.81,2643.0,0,0,0,1,0.8333954976753061,NY,8,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2642.97,2642.97,2635.69,2640.62,0,0,0,1,0.8333954976753061,NY,8,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2638.6,2646.85,2636.65,2642.58,0,0,0,1,0.8333954976753061,NY,8,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2642.61,2648.67,2640.01,2645.97,0,0,0,1,0.8333954976753061,NY,9,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2645.98,2650.65,2645.96,2647.28,0,0,0,1,0.8333954976753061,NY,9,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2647.21,2649.25,2644.84,2648.42,0,0,0,1,0.8333954976753061,NY,9,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2648.39,2655.43,2647.93,2653.72,0,0,0,1,0.8333954976753061,NY,9,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2653.74,2657.55,2649.63,2656.37,0,0,0,1,0.8333954976753061,NY_PM,10,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2656.37,2659.99,2654.49,2658.92,0,0,0,1,0.8333954976753061,NY_PM,10,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2658.92,2660.04,2655.66,2655.93,0,0,0,1,0.8333954976753061,NY_PM,10,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2656.0,2656.34,2652.17,2656.16,0,0,0,1,0.8333954976753061,NY_PM,10,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2656.16,2658.43,2654.57,2654.59,0,0,0,0,0.9966765009092226,NY_PM,1,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
2654.6,2655.79,2653.45,2655.05,0,0,0,0,0.9966765009092226,NY_PM,1,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
2655.05,2655.7,2653.41,2655.15,0,0,0,0,0.9966765009092226,NY_PM,1,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
2655.14,2656.74,2653.98,2654.32,0,0,0,0,0.9966765009092226,NY_PM,1,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
2654.34,2660.03,2653.79,2659.56,0,0,0,0,0.9930858604806759,NY_PM,2,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
2659.56,2660.01,2658.39,2659.33,0,0,0,0,0.9930858604806759,NY_PM,2,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
2659.29,2659.83,2657.45,2657.77,0,0,0,0,0.9930858604806759,NY_PM,2,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
2657.77,2658.08,2656.16,2657.81,0,0,0,0,0.9930858604806759,NY_PM,2,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
2657.16,2658.62,2657.1,2658.46,0,0,0,1,0.9984898715119324,ASIA,1,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2658.48,2659.2,2657.5,2658.01,0,0,0,1,0.9984898715119324,ASIA,1,,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2657.99,2660.75,2657.99,2659.35,0,0,0,1,0.9902157390957405,ASIA,2,0.18989079435337095,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2659.35,2660.58,2658.3,2660.37,0,0,0,1,0.9902157390957405,ASIA,2,0.18989079435337095,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2660.38,2662.07,2657.72,2658.47,0,0,0,1,0.9902157390957405,ASIA,2,0.18989079435337095,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2658.46,2659.75,2656.34,2659.07,0,0,0,1,0.9902157390957405,ASIA,2,0.18989079435337095,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2659.04,2663.67,2655.87,2658.91,0,0,0,1,0.9366368620456219,ASIA,3,0.4556103575832527,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2658.92,2662.72,2658.57,2662.16,0,0,0,1,0.9366368620456219,ASIA,3,0.4556103575832527,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2662.13,2664.93,2660.93,2663.19,0,0,0,1,0.9366368620456219,ASIA,3,0.4556103575832527,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2663.19,2663.29,2661.69,2661.95,0,0,0,1,0.9366368620456219,ASIA,3,0.4556103575832527,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2661.93,2664.01,2661.4,2663.67,0,0,0,1,0.9301352696097488,ASIA,4,0.02522293763791931,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2663.67,2663.79,2661.51,2662.49,0,0,0,1,0.9301352696097488,ASIA,4,0.02522293763791931,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2662.47,2662.57,2659.58,2660.16,0,0,0,1,0.9301352696097488,ASIA,4,0.02522293763791931,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2660.16,2660.16,2655.53,2658.2,0,0,0,1,0.9301352696097488,ASIA,4,0.02522293763791931,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2658.2,2659.71,2656.91,2657.01,0,0,0,1,0.8596709109204898,LONDON,5,0.5122017485129651,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2656.93,2659.94,2656.33,2659.28,0,0,0,1,0.8596709109204898,LONDON,5,0.5122017485129651,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2659.28,2659.28,2651.48,2652.42,0,0,0,1,0.8596709109204898,LONDON,5,0.5122017485129651,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2652.42,2655.72,2652.18,2653.94,0,0,0,1,0.8596709109204898,LONDON,5,0.5122017485129651,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2653.81,2655.44,2651.68,2652.22,0,0,0,1,0.8718435969891283,LONDON,6,0.5585351037055841,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2652.22,2653.25,2649.48,2652.56,0,0,0,1,0.8718435969891283,LONDON,6,0.5585351037055841,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2652.55,2655.53,2652.4,2653.59,0,0,0,1,0.8718435969891283,LONDON,6,0.5585351037055841,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2653.59,2655.5,2652.58,2653.21,0,0,0,1,0.8718435969891283,LONDON,6,0.5585351037055841,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2653.21,2657.06,2653.07,2655.8,0,0,0,2,0.7433464648905848,LONDON,1,0.059147612114984836,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2655.8,2657.63,2652.72,2657.35,0,0,0,2,0.7433464648905848,LONDON,1,0.059147612114984836,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2657.33,2658.93,2655.99,2656.52,0,0,0,2,0.7433464648905848,LONDON,1,0.059147612114984836,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2656.52,2658.33,2656.05,2657.24,0,0,0,2,0.7433464648905848,LONDON,1,0.059147612114984836,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2657.24,2657.91,2654.97,2655.33,0,0,0,1,0.9875666574050438,NY,1,0.8675774283204546,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2655.2,2657.1,2654.46,2654.94,0,0,0,1,0.9875666574050438,NY,1,0.8675774283204546,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2654.91,2655.95,2647.57,2649.1,0,0,0,1,0.9875666574050438,NY,1,0.8675774283204546,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2649.1,2651.04,2643.12,2649.55,0,0,0,1,0.9875666574050438,NY,1,0.8675774283204546,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2649.51,2649.93,2644.79,2648.82,0,0,0,1,0.8216366420886178,NY,2,1.4946003366166742,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2648.82,2652.26,2645.8,2647.36,0,0,0,1,0.8216366420886178,NY,2,1.4946003366166742,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2647.27,2647.91,2640.58,2642.04,0,0,0,1,0.8216366420886178,NY,2,1.4946003366166742,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2642.04,2645.76,2641.67,2643.51,0,0,0,1,0.8216366420886178,NY,2,1.4946003366166742,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2643.51,2646.87,2640.31,2640.92,0,0,0,2,0.7505090329452834,NY_PM,1,1.6941966352831654,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2640.94,2643.16,2638.72,2639.57,0,0,0,2,0.7505090329452834,NY_PM,1,1.6941966352831654,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2639.56,2642.26,2639.09,2641.4,0,0,0,2,0.7505090329452834,NY_PM,1,1.6941966352831654,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2641.4,2641.9,2638.77,2641.42,0,0,0,2,0.7505090329452834,NY_PM,1,1.6941966352831654,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2641.44,2641.85,2639.39,2640.85,0,0,0,2,0.6973022171906017,NY_PM,2,2.0978683995729894,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2640.83,2641.93,2640.56,2641.51,0,0,0,2,0.6973022171906017,NY_PM,2,2.0978683995729894,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2641.49,2642.56,2640.2,2640.97,0,0,0,2,0.6973022171906017,NY_PM,2,2.0978683995729894,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2641.02,2641.8,2638.76,2639.09,0,0,0,2,0.6973022171906017,NY_PM,2,2.0978683995729894,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2638.99,2639.7,2638.16,2638.93,0,0,0,2,0.8050511733865767,NY_PM,3,0.0584268162392949,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2638.93,2639.33,2636.58,2637.82,0,0,0,2,0.8050511733865767,NY_PM,3,0.0584268162392949,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2637.88,2638.22,2636.69,2637.31,0,0,0,2,0.8050511733865767,NY_PM,3,0.0584268162392949,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2637.31,2640.41,2636.34,2639.0,0,0,0,2,0.8050511733865767,NY_PM,3,0.0584268162392949,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2641.1,2642.04,2638.65,2641.39,0,0,0,2,0.7535162270051172,ASIA,4,0.02993585174619837,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2641.38,2641.89,2640.07,2640.66,0,0,0,2,0.7535162270051172,ASIA,4,0.02993585174619837,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2640.65,2641.37,2638.24,2638.99,0,0,0,2,0.7646229756895916,ASIA,5,0.04100883725549615,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2638.99,2642.91,2638.52,2642.8,0,0,0,2,0.7646229756895916,ASIA,5,0.04100883725549615,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2642.87,2646.98,2640.41,2645.2,0,0,0,2,0.7646229756895916,ASIA,5,0.04100883725549615,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2645.2,2645.25,2640.92,2640.96,0,0,0,2,0.7646229756895916,ASIA,5,0.04100883725549615,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
2640.92,2644.03,2639.39,2643.05,0,0,0,1,0.9725650865415255,ASIA,1,0.21185128629295272,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2643.05,2644.92,2642.52,2644.11,0,0,0,1,0.9725650865415255,ASIA,1,0.21185128629295272,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2644.11,2644.98,2640.5,2641.75,0,0,0,1,0.9725650865415255,ASIA,1,0.21185128629295272,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2641.75,2641.79,2638.81,2639.81,0,0,0,1,0.9725650865415255,ASIA,1,0.21185128629295272,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2639.81,2640.39,2634.75,2637.55,0,0,0,1,0.9965073043210354,ASIA,2,0.8808753773177783,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2637.57,2638.19,2634.09,2635.11,0,0,0,1,0.9965073043210354,ASIA,2,0.8808753773177783,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2635.11,2635.83,2633.85,2633.92,0,0,0,1,0.9965073043210354,ASIA,2,0.8808753773177783,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2633.93,2634.62,2631.22,2633.55,0,0,0,1,0.9965073043210354,ASIA,2,0.8808753773177783,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2633.55,2634.94,2630.39,2631.04,0,0,0,1,0.9976794508494776,LONDON,3,1.5759660841186758,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2631.04,2632.11,2629.86,2631.16,0,0,0,1,0.9976794508494776,LONDON,3,1.5759660841186758,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2631.16,2633.29,2629.78,2630.63,0,0,0,1,0.9976794508494776,LONDON,3,1.5759660841186758,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2630.63,2630.79,2624.81,2626.54,0,0,0,1,0.9976794508494776,LONDON,3,1.5759660841186758,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
2626.48,2629.61,2625.43,2629.4,0,0,0,1,0.990580914744914,LONDON,4,0.7349385502883743,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2629.4,2632.2,2626.87,2631.13,0,0,0,1,0.990580914744914,LONDON,4,0.7349385502883743,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2631.02,2635.37,2630.8,2632.91,0,0,0,1,0.990580914744914,LONDON,4,0.7349385502883743,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2632.82,2634.13,2631.23,2632.34,0,0,0,1,0.990580914744914,LONDON,4,0.7349385502883743,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
2632.34,2633.1,2630.84,2632.33,0,0,0,1,0.9746548130317854,LONDON,5,0.7959037208788691,day_anchor_std,ny_rollover_17,0,0,0,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
