open,high,low,close,tick_volume,spread,real_volume,state_hat_H1,margin_H1,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_transition_repricing_near_vwap,LOOK_FOR_transition_dislocated_from_vwap,LOOK_FOR_balance_dislocated_from_vwap,LOOK_FOR_trend_late_session,quality_label,quality_label_full,base_state
806.1,806.1,806.05,806.05,0,0,0,1,0.17296996298499634,NY_PM,5,0.9457364341085935,day_anchor_std,server_midnight,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
806.1,806.15,805.95,806.05,0,0,0,1,0.982904124617121,NY_PM,6,1.1690427698574803,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
805.95,806.05,805.95,806.05,0,0,0,1,0.982904124617121,NY_PM,6,1.1690427698574803,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
806.25,806.45,805.95,806.05,0,0,0,1,0.982904124617121,NY_PM,6,1.1690427698574803,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
805.95,806.05,805.65,805.65,0,0,0,1,0.982904124617121,NY_PM,6,1.1690427698574803,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
802.45,802.45,802.45,802.45,0,0,0,2,0.03798677787421967,NY,1,0.051660516605119236,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
802.05,802.15,801.55,802.15,0,0,0,2,0.03798677787421967,NY,1,0.051660516605119236,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
802.45,803.85,802.45,803.85,0,0,0,2,0.36406551472745563,NY,2,0.4220289855072501,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
803.55,804.55,802.95,804.55,0,0,0,2,0.36406551472745563,NY,2,0.4220289855072501,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
804.45,804.95,803.1,803.55,0,0,0,2,0.36406551472745563,NY,2,0.4220289855072501,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
803.35,803.35,801.35,801.45,0,0,0,2,0.36406551472745563,NY,2,0.4220289855072501,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
801.55,802.65,801.55,801.95,0,0,0,2,0.22882178620510313,NY,3,0.9655172413793193,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
802.15,802.15,801.5,801.55,0,0,0,2,0.22882178620510313,NY,3,0.9655172413793193,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
801.35,801.5,799.95,800.45,0,0,0,2,0.22882178620510313,NY,3,0.9655172413793193,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
800.25,800.45,799.65,799.95,0,0,0,2,0.22882178620510313,NY,3,0.9655172413793193,day_anchor_std,server_midnight,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
800.0,800.45,799.85,799.85,0,0,0,1,0.007296223794175438,NY,1,1.959027777777793,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
799.75,800.65,798.75,798.85,0,0,0,1,0.007296223794175438,NY,1,1.959027777777793,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
798.8,798.8,794.7,795.3,0,0,0,1,0.007296223794175438,NY,1,1.959027777777793,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
795.5,796.75,795.2,796.15,0,0,0,1,0.007296223794175438,NY,1,1.959027777777793,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
795.95,798.55,795.45,797.55,0,0,0,1,0.9426749420104928,NY_PM,2,0.7466666666666812,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
797.25,797.95,796.75,797.15,0,0,0,1,0.9426749420104928,NY_PM,2,0.7466666666666812,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
797.25,798.25,797.25,797.85,0,0,0,1,0.9426749420104928,NY_PM,2,0.7466666666666812,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
797.95,799.05,797.95,798.75,0,0,0,1,0.9426749420104928,NY_PM,2,0.7466666666666812,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
798.7,799.8,798.6,798.95,0,0,0,1,0.9921872837648171,NY_PM,3,0.4014336917562775,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
799.0,799.2,798.7,799.05,0,0,0,1,0.9921872837648171,NY_PM,3,0.4014336917562775,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
798.95,799.85,798.95,799.5,0,0,0,1,0.9921872837648171,NY_PM,3,0.4014336917562775,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
798.0,798.05,797.95,797.95,0,0,0,2,0.9633573693872081,NY_PM,1,0.9412292507850791,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
798.05,798.05,797.95,797.95,0,0,0,2,0.9825755254759535,NY_PM,2,1.2402684563758257,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
798.05,798.35,797.95,798.15,0,0,0,2,0.9825755254759535,NY_PM,2,1.2402684563758257,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
798.05,798.15,797.95,798.05,0,0,0,2,0.9825755254759535,NY_PM,2,1.2402684563758257,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
797.95,797.95,796.45,796.95,0,0,0,2,0.9825755254759535,NY_PM,2,1.2402684563758257,day_anchor_std,server_midnight,0,0,0,1,TREND_STRONG,TREND_STRONG,TREND
797.15,797.2,796.55,796.55,0,0,0,1,0.9984850395051831,NY_PM,1,1.046491091371873,day_anchor_std,server_midnight,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
796.95,797.15,796.75,797.15,0,0,0,1,0.9984850395051831,NY_PM,1,1.046491091371873,day_anchor_std,server_midnight,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
797.35,797.45,797.35,797.45,0,0,0,1,0.9984850395051831,NY_PM,1,1.046491091371873,day_anchor_std,server_midnight,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
802.05,802.2,802.05,802.2,0,0,0,1,0.9820626206906201,NY,2,0.1067344345616105,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
802.45,802.55,801.65,801.65,0,0,0,1,0.9820626206906201,NY,2,0.1067344345616105,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
