open,high,low,close,tick_volume,spread,real_volume,state_hat_H1,margin_H1,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_transition_repricing_near_vwap,LOOK_FOR_transition_dislocated_from_vwap,LOOK_FOR_balance_dislocated_from_vwap,LOOK_FOR_trend_late_session,quality_label,quality_label_full,base_state
823.6,824.8,823.6,824.6,0,0,0,1,0.9780552119620879,NY,7,0.2639902676399186,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
824.2,827.4,823.6,827.4,0,0,0,1,0.9780552119620879,NY,7,0.2639902676399186,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
827.2,827.2,823.7,824.4,0,0,0,1,0.9780552119620879,NY,7,0.2639902676399186,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
824.6,824.9,821.4,822.7,0,0,0,1,0.9780552119620879,NY,7,0.2639902676399186,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
822.5,822.7,820.3,821.2,0,0,0,1,0.9940142988119299,NY,8,0.34189325276943633,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
821.05,822.7,819.6,822.4,0,0,0,1,0.9940142988119299,NY,8,0.34189325276943633,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
822.3,822.8,820.8,822.6,0,0,0,1,0.9940142988119299,NY,8,0.34189325276943633,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
822.4,822.6,821.4,822.05,0,0,0,1,0.9940142988119299,NY,8,0.34189325276943633,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
821.75,823.9,821.4,822.8,0,0,0,1,0.9907986221461305,NY,9,0.5622807017543422,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
823.3,823.6,821.8,822.7,0,0,0,1,0.9907986221461305,NY,9,0.5622807017543422,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
822.95,825.3,822.7,824.6,0,0,0,1,0.9907986221461305,NY,9,0.5622807017543422,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
824.55,826.8,824.5,826.55,0,0,0,1,0.9907986221461305,NY,9,0.5622807017543422,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
826.5,828.3,826.15,827.7,0,0,0,1,0.9937735237249098,NY,10,0.2981873111782173,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
827.8,828.15,826.65,827.4,0,0,0,1,0.9937735237249098,NY,10,0.2981873111782173,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
827.6,828.3,825.4,825.4,0,0,0,1,0.9937735237249098,NY,10,0.2981873111782173,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
822.3,822.35,821.55,821.55,0,0,0,1,0.9988567889710134,NY,11,0.06647673314343022,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
821.6,823.1,820.7,821.4,0,0,0,1,0.9988567889710134,NY,11,0.06647673314343022,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
821.8,821.9,817.6,818.8,0,0,0,1,0.9927607402662522,NY,12,0.06039963669394654,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
818.5,821.8,818.5,821.2,0,0,0,1,0.9927607402662522,NY,12,0.06039963669394654,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
821.4,822.0,818.7,821.3,0,0,0,1,0.9927607402662522,NY,12,0.06039963669394654,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
821.2,821.2,819.6,820.8,0,0,0,1,0.9927607402662522,NY,12,0.06039963669394654,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
820.65,820.65,819.8,819.8,0,0,0,1,0.9928575481093058,NY,12,0.16905971577942716,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
819.6,819.8,818.45,818.9,0,0,0,1,0.9928575481093058,NY,12,0.16905971577942716,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
818.65,818.65,816.8,818.6,0,0,0,1,0.9928575481093058,NY,12,0.16905971577942716,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
818.65,819.9,818.65,819.8,0,0,0,1,0.9928575481093058,NY,12,0.16905971577942716,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
819.3,824.9,819.1,822.7,0,0,0,1,0.9821418701294855,NY,12,0.09676700111484594,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
822.6,826.3,822.0,823.6,0,0,0,1,0.9821418701294855,NY,12,0.09676700111484594,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
823.8,823.9,822.8,822.8,0,0,0,1,0.9821418701294855,NY,12,0.09676700111484594,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
822.6,822.6,820.3,820.3,0,0,0,1,0.9821418701294855,NY,12,0.09676700111484594,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
820.5,822.4,820.4,822.4,0,0,0,1,0.990515379546071,NY,12,0.6495830174374427,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
821.8,826.0,821.8,822.9,0,0,0,1,0.990515379546071,NY,12,0.6495830174374427,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
823.4,824.4,823.2,824.2,0,0,0,1,0.990515379546071,NY,12,0.6495830174374427,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
821.75,822.55,821.75,822.55,0,0,0,1,0.13865039626374498,NY,1,0.15696969696969953,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
822.4,823.8,821.9,823.7,0,0,0,1,0.13865039626374498,NY,1,0.15696969696969953,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
818.8,820.3,818.8,819.7,0,0,0,1,0.022335698901870815,NY,1,0.6704745166959664,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
819.8,819.9,817.2,818.6,0,0,0,1,0.022335698901870815,NY,1,0.6704745166959664,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
818.9,820.05,818.25,820.0,0,0,0,1,0.022335698901870815,NY,1,0.6704745166959664,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
819.95,821.4,818.9,818.95,0,0,0,1,0.022335698901870815,NY,1,0.6704745166959664,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
815.15,815.2,815.15,815.2,0,0,0,1,0.4072732134608063,NY_PM,3,1.4738005050504954,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
815.25,815.25,815.1,815.1,0,0,0,1,0.5081591693697107,NY_PM,4,1.5883316945264052,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
815.15,815.25,815.0,815.0,0,0,0,1,0.5081591693697107,NY_PM,4,1.5883316945264052,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
814.9,814.95,814.3,814.95,0,0,0,1,0.5081591693697107,NY_PM,4,1.5883316945264052,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
815.0,815.25,814.6,814.6,0,0,0,1,0.5081591693697107,NY_PM,4,1.5883316945264052,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
812.1,812.35,809.95,811.2,0,0,0,1,0.9989458170130665,NY,1,0.35312899106006995,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
811.4,811.75,809.95,810.4,0,0,0,1,0.9989458170130665,NY,1,0.35312899106006995,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
810.0,811.6,808.3,810.7,0,0,0,1,0.9989458170130665,NY,1,0.35312899106006995,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
810.8,810.8,808.95,809.4,0,0,0,1,0.9989458170130665,NY,1,0.35312899106006995,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
809.5,810.25,807.8,807.8,0,0,0,1,0.9988606583798311,NY,2,0.19825708061003913,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
807.9,808.9,807.5,807.95,0,0,0,1,0.9988606583798311,NY,2,0.19825708061003913,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
808.0,809.95,807.55,808.9,0,0,0,1,0.9988606583798311,NY,2,0.19825708061003913,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
809.2,810.3,808.6,809.8,0,0,0,1,0.9988606583798311,NY,2,0.19825708061003913,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
810.3,811.05,808.85,809.75,0,0,0,0,0.35165360586587485,NY,1,1.7516462841016203,day_anchor_std,server_midnight,0,0,1,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
