open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_vwap_proximity,LOOK_FOR_balance_extreme_to_center,LOOK_FOR_balance_compression,LOOK_FOR_balance_vwap_body_deviation,LOOK_FOR_trend_strong_orderly,LOOK_FOR_trend_liquidity_sweep,LOOK_FOR_trend_prev_vwap_pullback,LOOK_FOR_transition_chop_near_vwap,LOOK_FOR_transition_acceptance,quality_label,quality_label_full,base_state
1823.19,1824.01,1821.53,1822.92,0,0,0,0,0.5945795615917709,NY_PM,3,0.044073743933636764,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1822.92,1825.1,1822.81,1823.44,0,0,0,0,0.5945795615917709,NY_PM,3,0.044073743933636764,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1823.41,1824.88,1822.99,1824.35,0,0,0,0,0.5945795615917709,NY_PM,3,0.044073743933636764,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1824.29,1824.36,1823.38,1823.48,0,0,0,0,0.5945795615917709,NY_PM,3,0.044073743933636764,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1823.57,1824.62,1823.45,1823.62,0,0,0,0,0.5689695257260632,NY_PM,4,0.1178390449197106,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1823.7,1823.78,1822.4,1822.53,0,0,0,0,0.5689695257260632,NY_PM,4,0.1178390449197106,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1823.03,1823.86,1823.03,1823.17,0,0,0,0,0.8011004622852378,ASIA,5,0.03336394245484227,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1823.13,1823.44,1821.77,1822.26,0,0,0,0,0.8011004622852378,ASIA,5,0.03336394245484227,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1822.27,1824.56,1821.83,1824.18,0,0,0,0,0.8011004622852378,ASIA,5,0.03336394245484227,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1824.22,1824.44,1822.56,1822.97,0,0,0,0,0.8011004622852378,ASIA,5,0.03336394245484227,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1822.9,1823.45,1821.48,1822.34,0,0,0,0,0.666107456434851,ASIA,6,0.10092237831705841,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1822.34,1824.63,1822.26,1822.9,0,0,0,0,0.666107456434851,ASIA,6,0.10092237831705841,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1822.84,1823.94,1822.28,1823.62,0,0,0,0,0.666107456434851,ASIA,6,0.10092237831705841,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1823.61,1823.61,1820.42,1822.36,0,0,0,0,0.666107456434851,ASIA,6,0.10092237831705841,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1821.05,1821.88,1821.05,1821.81,0,0,0,0,0.9721752030610649,ASIA,2,0.10318546914933942,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1821.76,1821.98,1821.22,1821.95,0,0,0,0,0.9721752030610649,ASIA,2,0.10318546914933942,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1821.94,1823.33,1821.93,1823.32,0,0,0,0,0.9721752030610649,ASIA,2,0.10318546914933942,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
1823.33,1823.64,1822.07,1822.16,0,0,0,0,0.9721752030610649,ASIA,2,0.10318546914933942,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
