symbol,score_tf,edge_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state
USDCLP.mg,M15,baseline,1238.0,125.0,9.904,0.6704361873990307,0.4702447499607457,0.0,BALANCE_DEGRADATION,BALANCE
USDCLP.mg,M15,baseline,1238.0,125.0,9.904,0.051696284329563816,0.2215026178248042,0.0,BALANCE_ESCAPE,BALANCE
USDCLP.mg,M15,baseline,4620.0,242.0,19.09090909090909,0.800259965337955,0.3998482073963843,0.0008658008658008658,TRANSITION_NOISE,TRANSITION
USDCLP.mg,M15,baseline,4620.0,242.0,19.09090909090909,0.5933708838821491,0.4912577329062066,0.0008658008658008658,TRANSITION_PERSISTENCE,TRANSITION
USDCLP.mg,M15,baseline,4620.0,242.0,19.09090909090909,0.19974003466204507,0.3998482073963843,0.0008658008658008658,TRANSITION_RESOLUTION,TRANSITION
USDCLP.mg,M15,baseline,1453.0,142.0,10.232394366197184,0.5548654244306418,0.4971522485699204,0.0027529249827942187,STATE_FRAGILITY,TREND
USDCLP.mg,M15,baseline,1453.0,142.0,10.232394366197184,0.4451345755693582,0.4971522485699204,0.0027529249827942187,STATE_REINFORCEMENT,TREND
