symbol,score_tf,edge_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state
USDCLP.mg,M15,baseline,1977.0,220.0,8.986363636363636,0.7182599898836621,0.44996109501480674,0.0,BALANCE_DEGRADATION,BALANCE
USDCLP.mg,M15,baseline,1977.0,220.0,8.986363636363636,0.05007587253414264,0.21815671555109037,0.0,BALANCE_ESCAPE,BALANCE
USDCLP.mg,M15,baseline,8739.0,475.0,18.397894736842105,0.7767601602747567,0.4164416736683,0.0004577182744021055,TRANSITION_NOISE,TRANSITION
USDCLP.mg,M15,baseline,8739.0,475.0,18.397894736842105,0.5861476817401259,0.4925508613164589,0.0004577182744021055,TRANSITION_PERSISTENCE,TRANSITION
USDCLP.mg,M15,baseline,8739.0,475.0,18.397894736842105,0.22323983972524328,0.4164416736683,0.0004577182744021055,TRANSITION_RESOLUTION,TRANSITION
USDCLP.mg,M15,baseline,3145.0,291.0,10.807560137457045,0.5409105380452085,0.4984028618443589,0.0012718600953895071,STATE_FRAGILITY,TREND
