symbol,episode_id,setup_family,baseline_id,intent_side,entry_ts,horizon_bars,entry_close,mfe_points,mae_points,mfe_bps,mae_bps,mfe_gt_mae,exit_ts,n_window,is_virtual_pair,ooto_tp_bps,ooto_sl_bps,ooto_outcome
XAUUSD.mg,235,balance_stability,BALANCE_STABILITY,LONG,2023-07-20 00:00:00,10,1977.4,9.689999999999827,12.420000000000073,49.00374228785186,62.80975017700047,False,2023-07-20 18:00:00,10,True,,,
XAUUSD.mg,244,balance_stability,BALANCE_STABILITY,LONG,2023-07-27 00:00:00,10,1971.66,10.11999999999989,29.440000000000055,51.327307953703425,149.31580495623004,False,2023-07-27 18:00:00,10,True,,,
XAUUSD.mg,254,balance_stability,BALANCE_STABILITY,LONG,2023-08-04 00:00:00,10,1935.46,11.029999999999973,9.660000000000082,56.98903619811297,49.910615564259054,True,2023-08-04 18:00:00,10,True,,,
XAUUSD.mg,259,balance_stability,BALANCE_STABILITY,LONG,2023-08-09 10:00:00,10,1925.82,4.509999999999991,12.129999999999882,23.418595715071973,62.98615654630174,False,2023-08-10 04:00:00,10,True,,,
XAUUSD.mg,262,balance_stability,BALANCE_STABILITY,LONG,2023-08-11 22:00:00,10,1913.52,2.2899999999999636,11.210000000000036,11.967473556586624,58.58313474643608,False,2023-08-14 16:00:00,10,True,,,
XAUUSD.mg,266,balance_stability,BALANCE_STABILITY,LONG,2023-08-15 02:00:00,10,1905.71,5.529999999999973,9.670000000000073,29.0180562624952,50.74224304852297,False,2023-08-15 20:00:00,10,True,,,
XAUUSD.mg,271,balance_stability,BALANCE_STABILITY,LONG,2023-08-18 22:00:00,10,1889.3,9.049999999999955,4.889999999999873,47.90133912030887,25.882602021912206,True,2023-08-21 16:00:00,10,True,,,
XAUUSD.mg,276,balance_stability,BALANCE_STABILITY,LONG,2023-08-22 16:00:00,10,1897.45,7.639999999999873,7.720000000000027,40.264565601200935,40.68618408917245,False,2023-08-23 10:00:00,10,True,,,
XAUUSD.mg,277,balance_stability,BALANCE_STABILITY,LONG,2023-08-22 18:00:00,10,1897.33,7.759999999999991,1.3399999999999181,40.8995799360153,7.062556329156858,True,2023-08-23 12:00:00,10,True,,,
XAUUSD.mg,292,balance_stability,BALANCE_STABILITY,LONG,2023-08-31 22:00:00,10,1939.71,12.8599999999999,5.650000000000091,66.29857040485382,29.12806553557022,True,2023-09-01 16:00:00,10,True,,,
XAUUSD.mg,299,balance_stability,BALANCE_STABILITY,LONG,2023-09-07 20:00:00,10,1918.42,10.089999999999918,0.7300000000000182,52.595364935727936,3.8052147079368344,True,2023-09-08 14:00:00,10,True,,,
XAUUSD.mg,302,balance_stability,BALANCE_STABILITY,LONG,2023-09-12 00:00:00,10,1921.25,2.869999999999891,14.039999999999964,14.938191281717064,73.07742355237457,False,2023-09-12 18:00:00,10,True,,,
XAUUSD.mg,308,balance_stability,BALANCE_STABILITY,LONG,2023-09-14 04:00:00,10,1909.33,2.3200000000001637,8.740000000000009,12.150859201919856,45.77521957964318,False,2023-09-14 22:00:00,10,True,,,
XAUUSD.mg,317,balance_stability,BALANCE_STABILITY,LONG,2023-09-20 06:00:00,10,1930.78,16.24000000000001,3.2100000000000364,84.1110846393686,16.625405276624143,True,2023-09-21 00:00:00,10,True,,,
XAUUSD.mg,320,balance_stability,BALANCE_STABILITY,LONG,2023-09-22 22:00:00,10,1924.78,2.0299999999999727,9.980000000000018,10.54665987801189,51.85008156776368,False,2023-09-25 16:00:00,10,True,,,
XAUUSD.mg,330,balance_stability,BALANCE_STABILITY,LONG,2023-09-29 12:00:00,10,1869.08,10.370000000000118,30.220000000000027,55.48184133370492,161.68382305733314,False,2023-10-02 06:00:00,10,True,,,
XAUUSD.mg,335,balance_stability,BALANCE_STABILITY,LONG,2023-10-03 18:00:00,10,1823.2,4.509999999999991,6.880000000000109,24.73672663448876,37.73584905660437,False,2023-10-04 12:00:00,10,True,,,
XAUUSD.mg,343,balance_stability,BALANCE_STABILITY,LONG,2023-10-17 00:00:00,10,1919.04,12.1400000000001,7.009999999999991,63.26079706519979,36.528681007170206,True,2023-10-17 18:00:00,10,True,,,
XAUUSD.mg,345,balance_stability,BALANCE_STABILITY,LONG,2023-10-18 00:00:00,10,1924.31,37.90000000000009,1.3999999999998636,196.95371327904596,7.275335055161921,True,2023-10-18 18:00:00,10,True,,,
XAUUSD.mg,348,balance_stability,BALANCE_STABILITY,LONG,2023-10-19 10:00:00,10,1950.35,31.5,2.869999999999891,161.50947265875357,14.715307508908097,True,2023-10-20 04:00:00,10,True,,,
XAUUSD.mg,352,balance_stability,BALANCE_STABILITY,LONG,2023-10-23 06:00:00,10,1975.34,7.0900000000001455,5.599999999999909,35.89255520568685,28.34954995089407,True,2023-10-24 00:00:00,10,True,,,
XAUUSD.mg,355,balance_stability,BALANCE_STABILITY,LONG,2023-10-24 00:00:00,10,1973.17,7.259999999999991,19.960000000000036,36.793585955594246,101.15702144265336,False,2023-10-24 18:00:00,10,True,,,
XAUUSD.mg,359,balance_stability,BALANCE_STABILITY,LONG,2023-10-25 22:00:00,10,1979.22,13.839999999999918,7.730000000000018,69.92653671648385,39.055789654510455,True,2023-10-26 16:00:00,10,True,,,
XAUUSD.mg,363,balance_stability,BALANCE_STABILITY,LONG,2023-10-27 00:00:00,10,1984.05,12.559999999999945,7.559999999999945,63.30485622842139,38.10387843048283,True,2023-10-27 18:00:00,10,True,,,
XAUUSD.mg,366,balance_stability,BALANCE_STABILITY,LONG,2023-10-31 08:00:00,10,1995.87,11.6400000000001,18.269999999999982,58.32043169144333,91.53902809301199,False,2023-11-01 02:00:00,10,True,,,
XAUUSD.mg,372,balance_stability,BALANCE_STABILITY,LONG,2023-11-03 00:00:00,10,1984.59,19.080000000000155,1.7300000000000182,96.14076459117578,8.717165762197824,True,2023-11-03 18:00:00,10,True,,,
XAUUSD.mg,377,balance_stability,BALANCE_STABILITY,LONG,2023-11-08 08:00:00,10,1967.29,1.4800000000000182,20.24000000000001,7.5230393078804765,102.88264566993178,False,2023-11-09 02:00:00,10,True,,,
XAUUSD.mg,382,balance_stability,BALANCE_STABILITY,LONG,2023-11-10 04:00:00,10,1959.09,1.0199999999999818,26.419999999999845,5.206498935730272,134.85853125685827,False,2023-11-10 22:00:00,10,True,,,
XAUUSD.mg,386,balance_stability,BALANCE_STABILITY,LONG,2023-11-13 16:00:00,10,1938.08,10.740000000000009,6.849999999999909,55.41566911582602,35.34425823495371,True,2023-11-14 10:00:00,10,True,,,
XAUUSD.mg,398,balance_stability,BALANCE_STABILITY,LONG,2023-11-24 10:00:00,10,1994.16,23.669999999999845,2.2799999999999727,118.69659405463877,11.433385485617867,True,2023-11-27 06:00:00,10,True,,,
XAUUSD.mg,403,balance_stability,BALANCE_STABILITY,LONG,2023-11-27 22:00:00,10,2013.85,17.25999999999999,2.5299999999999727,85.70648260793998,12.563001216575081,True,2023-11-28 16:00:00,10,True,,,
XAUUSD.mg,405,balance_stability,BALANCE_STABILITY,LONG,2023-11-29 20:00:00,10,2045.92,3.2599999999997635,12.269999999999982,15.934151872994855,59.973019472902074,False,2023-11-30 14:00:00,10,True,,,
XAUUSD.mg,408,balance_stability,BALANCE_STABILITY,LONG,2023-12-06 22:00:00,10,2024.95,14.589999999999918,0.8800000000001091,72.05116175708001,4.345786315712038,True,2023-12-07 16:00:00,10,True,,,
XAUUSD.mg,421,balance_stability,BALANCE_STABILITY,LONG,2023-12-15 18:00:00,10,2032.41,3.599999999999909,17.180000000000064,17.712961459547575,84.53018829862116,False,2023-12-18 12:00:00,10,True,,,
XAUUSD.mg,427,balance_stability,BALANCE_STABILITY,LONG,2023-12-21 08:00:00,10,2034.6,20.0,2.6699999999998454,98.2994200334218,13.12297257446105,True,2023-12-22 02:00:00,10,True,,,
XAUUSD.mg,429,balance_stability,BALANCE_STABILITY,LONG,2023-12-26 20:00:00,10,2061.3,8.609999999999673,4.3400000000001455,41.76975694949629,21.054674234706958,True,2023-12-27 14:00:00,10,True,,,
XAUUSD.mg,431,balance_stability,BALANCE_STABILITY,LONG,2023-12-27 06:00:00,10,2064.28,19.769999999999982,3.1600000000003092,95.77189141007993,15.308000852599013,True,2023-12-28 00:00:00,10,True,,,
XAUUSD.mg,437,balance_stability,BALANCE_STABILITY,LONG,2024-01-02 00:00:00,10,2063.31,15.170000000000073,7.630000000000109,73.52264080530833,36.979416568523924,True,2024-01-02 18:00:00,10,True,,,
XAUUSD.mg,440,balance_stability,BALANCE_STABILITY,LONG,2024-01-02 22:00:00,10,2058.55,7.079999999999927,27.1400000000001,34.39314080299204,131.840373078138,False,2024-01-03 16:00:00,10,True,,,
XAUUSD.mg,443,balance_stability,BALANCE_STABILITY,LONG,2024-01-05 00:00:00,10,2043.89,19.689999999999827,19.79000000000019,96.33590848822503,96.82517160904055,False,2024-01-05 18:00:00,10,True,,,
XAUUSD.mg,449,balance_stability,BALANCE_STABILITY,LONG,2024-01-12 04:00:00,10,2033.54,28.309999999999945,1.0499999999999545,139.21535843897806,5.163409620661283,True,2024-01-12 22:00:00,10,True,,,
XAUUSD.mg,453,balance_stability,BALANCE_STABILITY,LONG,2024-01-15 14:00:00,10,2053.86,2.0899999999996908,15.560000000000173,10.17596136055861,75.75978888531921,False,2024-01-16 10:00:00,10,True,,,
XAUUSD.mg,460,balance_stability,BALANCE_STABILITY,LONG,2024-01-22 02:00:00,10,2028.71,3.0599999999999454,12.509999999999991,15.083476692084847,61.66480177058323,False,2024-01-22 20:00:00,10,True,,,
XAUUSD.mg,466,balance_stability,BALANCE_STABILITY,LONG,2024-01-25 18:00:00,10,2014.58,9.690000000000055,2.439999999999827,48.09935569696937,12.111705665696212,True,2024-01-26 12:00:00,10,True,,,
XAUUSD.mg,472,balance_stability,BALANCE_STABILITY,LONG,2024-01-30 04:00:00,10,2031.67,16.529999999999745,2.980000000000018,81.3616384550628,14.667736394197966,True,2024-01-30 22:00:00,10,True,,,
XAUUSD.mg,475,balance_stability,BALANCE_STABILITY,LONG,2024-01-31 00:00:00,10,2036.07,19.50999999999999,3.5799999999999272,95.82185288325053,17.582892533164024,True,2024-01-31 18:00:00,10,True,,,
XAUUSD.mg,485,balance_stability,BALANCE_STABILITY,LONG,2024-02-09 00:00:00,10,2033.88,2.9199999999998454,13.970000000000027,14.356795877828805,68.68645151139707,False,2024-02-09 18:00:00,10,True,,,
XAUUSD.mg,491,balance_stability,BALANCE_STABILITY,LONG,2024-02-15 08:00:00,10,1993.45,14.430000000000064,2.3400000000001455,72.38706764654275,11.738443402142746,True,2024-02-16 02:00:00,10,True,,,
XAUUSD.mg,495,balance_stability,BALANCE_STABILITY,LONG,2024-02-20 06:00:00,10,2018.13,12.339999999999918,0.7700000000002092,61.14571410166796,3.8154132786302624,True,2024-02-21 00:00:00,10,True,,,
XAUUSD.mg,498,balance_stability,BALANCE_STABILITY,LONG,2024-02-22 12:00:00,10,2028.62,2.2200000000000273,9.329999999999927,10.943399946761973,45.99185653301223,False,2024-02-23 06:00:00,10,True,,,
XAUUSD.mg,502,balance_stability,BALANCE_STABILITY,LONG,2024-02-27 02:00:00,10,2033.21,5.8599999999999,4.190000000000055,28.821420315658,20.60780735880728,True,2024-02-27 20:00:00,10,True,,,
XAUUSD.mg,513,balance_stability,BALANCE_STABILITY,LONG,2024-03-08 06:00:00,10,2157.36,37.379999999999654,1.3800000000001091,173.26732673267165,6.396707086439486,True,2024-03-11 00:00:00,10,True,,,
XAUUSD.mg,516,balance_stability,BALANCE_STABILITY,LONG,2024-03-11 20:00:00,10,2180.95,3.4200000000000728,25.129999999999654,15.681239826681368,115.22501662119562,False,2024-03-12 14:00:00,10,True,,,
XAUUSD.mg,521,balance_stability,BALANCE_STABILITY,LONG,2024-03-15 12:00:00,10,2166.61,5.6599999999998545,20.91000000000031,26.12376015988043,96.51021642104628,False,2024-03-18 06:00:00,10,True,,,
XAUUSD.mg,524,balance_stability,BALANCE_STABILITY,LONG,2024-03-18 22:00:00,10,2159.99,2.480000000000018,13.209999999999582,11.481534636734514,61.1576905448617,False,2024-03-19 16:00:00,10,True,,,
XAUUSD.mg,526,balance_stability,BALANCE_STABILITY,LONG,2024-03-21 22:00:00,10,2180.9,4.799999999999727,18.66000000000031,22.009262231187705,85.5610069237485,False,2024-03-22 16:00:00,10,True,,,
XAUUSD.mg,529,balance_stability,BALANCE_STABILITY,LONG,2024-03-25 22:00:00,10,2171.42,28.289999999999964,4.180000000000291,130.28340901345646,19.250075987143394,True,2024-03-26 16:00:00,10,True,,,
XAUUSD.mg,531,balance_stability,BALANCE_STABILITY,LONG,2024-03-26 20:00:00,10,2177.53,19.679999999999836,4.390000000000327,90.37762969970487,20.16045703159234,True,2024-03-27 14:00:00,10,True,,,
XAUUSD.mg,549,balance_stability,BALANCE_STABILITY,LONG,2024-04-10 06:00:00,10,2357.05,2.599999999999909,38.01999999999998,11.030737574510125,161.3033240703421,False,2024-04-11 00:00:00,10,True,,,
XAUUSD.mg,555,balance_stability,BALANCE_STABILITY,LONG,2024-04-16 22:00:00,10,2382.33,12.860000000000127,9.9699999999998,53.980766728371506,41.84978571398505,True,2024-04-17 16:00:00,10,True,,,
XAUUSD.mg,560,balance_stability,BALANCE_STABILITY,LONG,2024-04-23 16:00:00,10,2322.85,8.860000000000127,11.420000000000073,38.142798717093775,49.16374281593763,False,2024-04-24 10:00:00,10,True,,,
XAUUSD.mg,563,balance_stability,BALANCE_STABILITY,LONG,2024-04-29 00:00:00,10,2335.64,10.690000000000055,15.960000000000036,45.769039749276665,68.33244849377488,False,2024-04-29 18:00:00,10,True,,,
XAUUSD.mg,567,balance_stability,BALANCE_STABILITY,LONG,2024-05-03 18:00:00,10,2301.68,22.110000000000127,10.25,96.06026902088965,44.53268916617428,True,2024-05-06 12:00:00,10,True,,,
XAUUSD.mg,576,balance_stability,BALANCE_STABILITY,LONG,2024-05-13 04:00:00,10,2356.68,2.7899999999999636,24.73999999999978,11.83868832425261,104.97818965663468,False,2024-05-13 22:00:00,10,True,,,
XAUUSD.mg,582,balance_stability,BALANCE_STABILITY,LONG,2024-05-20 22:00:00,10,2425.95,7.5900000000001455,19.889999999999873,31.2867124219384,81.98849935076929,False,2024-05-21 16:00:00,10,True,,,
XAUUSD.mg,586,balance_stability,BALANCE_STABILITY,LONG,2024-05-27 08:00:00,10,2338.17,19.929999999999836,0.38999999999987267,85.2376003455687,1.6679711056076874,True,2024-05-28 04:00:00,10,True,,,
XAUUSD.mg,589,balance_stability,BALANCE_STABILITY,LONG,2024-05-28 12:00:00,10,2347.04,16.639999999999873,4.2199999999998,70.89781171177259,17.98009407594161,True,2024-05-29 06:00:00,10,True,,,
XAUUSD.mg,600,balance_stability,BALANCE_STABILITY,LONG,2024-06-05 10:00:00,10,2331.91,42.65000000000009,2.8099999999999454,182.89728162750745,12.050207769596364,True,2024-06-06 04:00:00,10,True,,,
XAUUSD.mg,605,balance_stability,BALANCE_STABILITY,LONG,2024-06-12 22:00:00,10,2324.48,1.8299999999999272,27.050000000000182,7.872728524228762,116.37011288546334,False,2024-06-13 16:00:00,10,True,,,
XAUUSD.mg,614,balance_stability,BALANCE_STABILITY,LONG,2024-06-19 06:00:00,10,2328.92,9.710000000000036,5.519999999999982,41.69314532057793,23.70197344691952,True,2024-06-20 02:00:00,10,True,,,
XAUUSD.mg,619,balance_stability,BALANCE_STABILITY,LONG,2024-06-25 14:00:00,10,2325.33,4.760000000000218,16.029999999999745,20.470212830007863,68.9364520304634,False,2024-06-26 08:00:00,10,True,,,
XAUUSD.mg,628,balance_stability,BALANCE_STABILITY,LONG,2024-07-01 06:00:00,10,2321.49,16.63000000000011,3.349999999999909,71.63502750388807,14.430387380518157,True,2024-07-02 00:00:00,10,True,,,
XAUUSD.mg,636,balance_stability,BALANCE_STABILITY,LONG,2024-07-10 00:00:00,10,2364.64,21.59999999999991,1.8599999999996726,91.34582854049627,7.865890790985827,True,2024-07-10 18:00:00,10,True,,,
XAUUSD.mg,642,balance_stability,BALANCE_STABILITY,LONG,2024-07-12 22:00:00,10,2411.21,25.84999999999991,10.240000000000236,107.20758457371986,42.46830429535477,True,2024-07-15 16:00:00,10,True,,,
XAUUSD.mg,648,balance_stability,BALANCE_STABILITY,LONG,2024-07-18 12:00:00,10,2464.08,5.369999999999891,43.960000000000036,21.79312359988268,178.40329859420166,False,2024-07-19 06:00:00,10,True,,,
XAUUSD.mg,657,balance_stability,BALANCE_STABILITY,LONG,2024-07-30 12:00:00,10,2386.7,35.100000000000364,3.6399999999998727,147.0649851259076,15.251183642686023,True,2024-07-31 06:00:00,10,True,,,
XAUUSD.mg,672,balance_stability,BALANCE_STABILITY,LONG,2024-08-13 18:00:00,10,2467.26,11.009999999999764,12.320000000000164,44.62440115755844,49.93393481027603,False,2024-08-14 12:00:00,10,True,,,
XAUUSD.mg,675,balance_stability,BALANCE_STABILITY,LONG,2024-08-15 22:00:00,10,2456.03,43.679999999999836,5.610000000000127,177.84799045614196,22.84174053248587,True,2024-08-16 16:00:00,10,True,,,
XAUUSD.mg,678,balance_stability,BALANCE_STABILITY,LONG,2024-08-19 20:00:00,10,2505.14,26.13000000000011,8.190000000000055,104.30554779373652,32.69278363684287,True,2024-08-20 14:00:00,10,True,,,
XAUUSD.mg,688,balance_stability,BALANCE_STABILITY,LONG,2024-08-27 00:00:00,10,2515.16,6.150000000000091,12.009999999999764,24.45172474116991,47.750441323811465,False,2024-08-27 18:00:00,10,True,,,
XAUUSD.mg,691,balance_stability,BALANCE_STABILITY,LONG,2024-08-28 00:00:00,10,2524.9,3.730000000000018,31.610000000000127,14.772862291575976,125.19307695354321,False,2024-08-28 18:00:00,10,True,,,
XAUUSD.mg,697,balance_stability,BALANCE_STABILITY,LONG,2024-09-03 06:00:00,10,2494.62,11.2800000000002,21.549999999999727,45.21730764605512,86.38590246209735,False,2024-09-04 00:00:00,10,True,,,
XAUUSD.mg,700,balance_stability,BALANCE_STABILITY,LONG,2024-09-04 14:00:00,10,2485.57,21.690000000000055,3.850000000000364,87.26368599556663,15.489404844765442,True,2024-09-05 08:00:00,10,True,,,
XAUUSD.mg,705,balance_stability,BALANCE_STABILITY,LONG,2024-09-12 02:00:00,10,2512.79,45.88999999999987,2.130000000000109,182.62568698538226,8.476633542795495,True,2024-09-12 20:00:00,10,True,,,
XAUUSD.mg,711,balance_stability,BALANCE_STABILITY,LONG,2024-09-16 20:00:00,10,2582.16,4.370000000000346,14.170000000000073,16.9238157201736,54.87653747250392,False,2024-09-17 14:00:00,10,True,,,
XAUUSD.mg,715,balance_stability,BALANCE_STABILITY,LONG,2024-09-23 20:00:00,10,2625.92,13.819999999999709,3.630000000000109,52.62917377528527,13.823726541555374,True,2024-09-24 14:00:00,10,True,,,
