symbol,setup_family,baseline_id,episode_id,intent_side,entry_ts,horizon_bars,is_virtual_pair
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,177,SHORT,2023-06-13 20:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,178,LONG,2023-06-14 04:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,179,SHORT,2023-06-15 06:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,180,LONG,2023-06-15 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,182,SHORT,2023-06-16 16:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,183,LONG,2023-06-16 18:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,184,SHORT,2023-06-16 22:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,185,SHORT,2023-06-19 16:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,186,LONG,2023-06-20 00:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,187,LONG,2023-06-20 06:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,187,SHORT,2023-06-20 06:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,188,SHORT,2023-06-20 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,189,LONG,2023-06-21 02:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,190,SHORT,2023-06-21 10:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,191,SHORT,2023-06-21 16:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,192,LONG,2023-06-22 02:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,193,SHORT,2023-06-22 22:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,194,LONG,2023-06-23 18:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,195,LONG,2023-06-23 20:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,196,SHORT,2023-06-26 02:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,197,LONG,2023-06-26 04:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,198,LONG,2023-06-26 22:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,198,SHORT,2023-06-26 22:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,199,SHORT,2023-06-27 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,200,LONG,2023-06-28 04:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,201,SHORT,2023-06-28 18:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,203,LONG,2023-06-29 00:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,205,LONG,2023-06-29 20:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,205,SHORT,2023-06-29 20:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,206,SHORT,2023-06-30 00:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,207,LONG,2023-06-30 02:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,208,SHORT,2023-06-30 04:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,209,LONG,2023-06-30 18:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,210,LONG,2023-06-30 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,211,SHORT,2023-07-03 04:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,212,LONG,2023-07-03 18:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,213,SHORT,2023-07-04 02:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,214,LONG,2023-07-04 10:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,215,LONG,2023-07-05 00:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,215,SHORT,2023-07-05 00:00:00,10,True
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,216,SHORT,2023-07-06 02:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,218,SHORT,2023-07-06 22:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,220,LONG,2023-07-11 00:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,220,SHORT,2023-07-11 00:00:00,10,True
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,221,LONG,2023-07-12 18:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,222,LONG,2023-07-13 00:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,223,SHORT,2023-07-13 06:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,224,LONG,2023-07-13 10:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,225,SHORT,2023-07-13 14:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,226,LONG,2023-07-13 18:00:00,10,True
