entry_time,ret_net,equity
2023-01-18 18:00:00,0.007723423876592847,1.0077234238765929
2023-01-18 20:00:00,0.011007931800166897,1.018816374600057
2023-01-20 08:00:00,0.00033219314955439875,1.019154818420353
2023-02-01 00:00:00,0.01263629667285688,1.0320331610614841
2023-02-01 02:00:00,0.01315120513804877,1.0456056408718726
2023-02-01 04:00:00,-0.00229572226954477,1.0432052207169613
2023-02-06 12:00:00,-0.00017625004005683697,1.0430213557550225
2023-02-20 02:00:00,-0.0023927868353218595,1.0405256279860124
2023-03-03 04:00:00,0.006852891267458457,1.0476562369756044
2023-03-03 06:00:00,0.006913808578344806,1.0548995316539629
2023-03-06 04:00:00,-0.012196766589166935,1.042033168291358
2023-03-08 20:00:00,0.00854752667313295,1.0509399745916175
2023-03-20 16:00:00,-0.017554770175092597,1.032490964869844
2023-03-24 04:00:00,-0.02116029982115225,1.0106431464905674
2023-03-28 00:00:00,0.005810177016044494,1.0165151620717299
2023-03-28 02:00:00,0.003973239364690317,1.0205540201284777
2023-03-28 04:00:00,0.0012637715427184985,1.021843767256923
2023-04-04 00:00:00,0.019686487521477808,1.041960281829926
2023-04-04 02:00:00,0.01880803510698868,1.0615575073906711
2023-04-11 04:00:00,0.008071604727438859,1.070125979985774
2023-04-12 12:00:00,0.014189935242566877,1.0853109983431608
2023-04-12 14:00:00,0.015611068217479044,1.102253862375476
2023-04-18 04:00:00,-0.0037898889567542266,1.0980764426349194
2023-04-18 06:00:00,-0.005034949650503509,1.0925476830338485
2023-04-18 08:00:00,-0.003584426491761286,1.0886315261752697
2023-04-19 22:00:00,-0.004172057245439333,1.0840896931288764
2023-04-20 02:00:00,-0.0031953850012540665,1.0806256091834383
2023-04-20 04:00:00,-0.011250707867477254,1.0684678061404007
2023-04-28 22:00:00,-0.004258464137397117,1.0639177743059884
2023-05-08 08:00:00,0.006967882416984245,1.0713310282586923
2023-05-09 10:00:00,0.002795876329399672,1.0743263373215521
2023-05-09 18:00:00,0.0024029328609703644,1.076907871380908
2023-05-23 18:00:00,-0.005444950583641827,1.071044161238104
2023-05-24 00:00:00,-0.007283077733433263,1.063243663355867
2023-05-24 02:00:00,-0.006942897076994818,1.0558616720334204
2023-05-31 04:00:00,0.009101792730844846,1.0654719061247118
2023-05-31 14:00:00,0.008229675813018509,1.074240394499997
2023-05-31 22:00:00,0.006292384431570978,1.0809999280341134
2023-06-08 10:00:00,0.006369394034343362,1.0878852425268595
2023-06-16 04:00:00,-0.004093862779028434,1.0834315896246245
2023-06-16 20:00:00,-0.0024964008944160076,1.080726910035247
2023-06-20 02:00:00,-0.009471947870988828,1.0704903210806183
2023-06-21 04:00:00,-0.0076549586776859645,1.0622957619078834
2023-06-21 06:00:00,-0.012485284094429722,1.0490326975281548
2023-06-26 08:00:00,-0.007900911563778262,1.040744382957473
2023-06-29 02:00:00,-0.002634445771269267,1.0380025983188184
2023-07-03 04:00:00,0.005383580080753621,1.043590768430898
2023-07-03 20:00:00,0.003234004436991566,1.046965745606407
2023-07-04 00:00:00,0.0028943560057887547,1.049996037200058
2023-07-17 20:00:00,0.011448741559238806,1.0620171704681864
2023-07-17 22:00:00,0.011284637853156518,1.074001649630754
2023-07-18 04:00:00,0.00985808245220445,1.0845892464466178
