symbol,ts,time,decision,context_key,meta_baseline_id,setup_family,side_intent,open,high,low,close,ctx_vwap,ctx_vwap_sigma,ctx_vwap_hi,ctx_vwap_lo,ctx_session_bucket,trend_dir_h2,range_pos_h2
US500.spot.mg,2025-01-01 20:00:00,2025-01-01 20:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,5898.25,5904.4,5860.15,5883.65,5882.733333333333,,,,NY_PM,FLAT,
US500.spot.mg,2025-01-01 22:00:00,2025-01-01 22:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,5883.65,5907.15,5883.65,5904.75,5886.708333333333,12.109203627819626,5910.926740588972,5862.489926077694,NY_PM,FLAT,
US500.spot.mg,2025-01-02 00:00:00,2025-01-02 00:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,5904.75,5908.65,5896.9,5903.9,5903.149999999999,9.93558536179313,5923.021170723585,5883.278829276413,ASIA,FLAT,
US500.spot.mg,2025-01-02 02:00:00,2025-01-02 02:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,5903.9,5916.9,5903.0,5915.9,5906.524999999999,8.232761169952623,5922.990522339904,5890.059477660094,ASIA,FLAT,
US500.spot.mg,2025-01-02 04:00:00,2025-01-02 04:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,5915.9,5924.4,5902.9,5914.4,5908.316666666666,7.149531356047735,5922.615729378761,5894.01760395457,ASIA,FLAT,
US500.spot.mg,2025-01-02 06:00:00,2025-01-02 06:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,5914.4,5923.65,5910.5,5922.15,5909.858333333333,6.745441705054954,5923.349216743442,5896.367449923223,ASIA,FLAT,
US500.spot.mg,2025-01-02 08:00:00,2025-01-02 08:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,5922.4,5945.15,5916.5,5933.65,5912.9333333333325,7.832534998156913,5928.598403329646,5897.268263337019,LONDON,UP,
US500.spot.mg,2025-01-02 10:00:00,2025-01-02 10:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,5933.65,5937.9,5884.75,5925.5,5913.855555555555,7.282734504564597,5928.421024564685,5899.290086546425,LONDON,UP,
US500.spot.mg,2025-01-02 12:00:00,2025-01-02 12:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,5925.1,5935.4,5875.6,5902.35,5912.97619047619,9.673475744406575,5932.323141965003,5893.629238987377,LONDON,DOWN,
US500.spot.mg,2025-01-02 14:00:00,2025-01-02 14:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,5902.1,5910.25,5830.2,5843.95,5907.991666666666,24.447807502885777,5956.887281672437,5859.096051660895,NY,DOWN,
