symbol,ts,time,decision,context_key,meta_baseline_id,setup_family,side_intent,open,high,low,close,ctx_vwap,ctx_vwap_sigma,ctx_vwap_hi,ctx_vwap_lo,ctx_session_bucket,trend_dir_h2,range_pos_h2
US500.spot.mg,2023-01-02 20:00:00,2023-01-02 20:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3866.1,3867.3,3833.3,3833.8,3844.8000000000006,,,,NY_PM,FLAT,
US500.spot.mg,2023-01-02 22:00:00,2023-01-02 22:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3834.1,3840.6,3820.1,3838.6,3843.4000000000005,4.384062043356466,3852.1681240867133,3834.631875913288,NY_PM,FLAT,
US500.spot.mg,2023-01-03 00:00:00,2023-01-03 00:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3838.8,3844.8,3837.1,3841.1,3841.0,5.56267321827691,3852.1253464365536,3829.8746535634464,ASIA,FLAT,
US500.spot.mg,2023-01-03 02:00:00,2023-01-03 02:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3841.1,3851.3,3841.1,3847.6,3843.166666666667,6.6324957595162655,3856.4316581856997,3829.9016751476343,ASIA,FLAT,
US500.spot.mg,2023-01-03 04:00:00,2023-01-03 04:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3847.3,3874.1,3843.0,3872.3,3849.1666666666665,12.948860953767651,3875.064388574202,3823.268944759131,ASIA,FLAT,
US500.spot.mg,2023-01-03 06:00:00,2023-01-03 06:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3872.6,3883.8,3870.3,3874.5,3853.1583333333333,13.932145500271998,3881.0226243338775,3825.294042332789,ASIA,FLAT,
US500.spot.mg,2023-01-03 08:00:00,2023-01-03 08:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3874.6,3875.6,3847.3,3857.1,3854.3933333333334,12.763089572015373,3879.919512477364,3828.8671541893027,LONDON,UP,
US500.spot.mg,2023-01-03 10:00:00,2023-01-03 10:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3856.8,3878.3,3830.6,3831.2,3853.4166666666665,15.267954638368908,3883.9525759434046,3822.8807573899285,LONDON,DOWN,
US500.spot.mg,2023-01-03 12:00:00,2023-01-03 12:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3831.2,3839.6,3800.3,3804.5,3850.004761904762,21.25296019597831,3892.5106822967186,3807.498841512805,LONDON,DOWN,
US500.spot.mg,2023-01-03 14:00:00,2023-01-03 14:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3804.6,3814.5,3793.1,3812.9,3847.4958333333334,22.315559134376976,3892.1269516020875,3802.8647150645793,NY,DOWN,
US500.spot.mg,2023-01-03 16:00:00,2023-01-03 16:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3813.1,3826.8,3795.9,3823.2,3845.925925925926,21.718850448463225,3889.3636268228524,3802.4882250289998,NY,DOWN,
US500.spot.mg,2023-01-03 18:00:00,2023-01-03 18:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3822.6,3823.2,3816.0,3822.3,3844.6400000000003,21.112032806811985,3886.8640656136245,3802.415934386376,NY_PM,DOWN,0.32194046306505164
US500.spot.mg,2023-01-03 20:00:00,2023-01-03 20:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3818.2,3826.2,3817.9,3822.5,3843.5939393939393,20.47668132403868,3884.547302042017,3802.640576745862,NY_PM,DOWN,0.3241455347298787
US500.spot.mg,2023-01-03 22:00:00,2023-01-03 22:00:00,BLOCK,STATE=TREND|QL=NONE|LF=NONE,,blocked,NONE,3822.2,3831.4,3822.0,3823.5,3842.75,19.821579208126785,3882.3931584162538,3803.1068415837462,NY_PM,DOWN,0.33517089305402425
US500.spot.mg,2023-01-04 00:00:00,2023-01-04 00:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3823.3,3831.0,3822.9,3831.0,3828.2999999999997,19.418030360689784,3867.136060721379,3789.4639392786203,ASIA,UP,0.4178610804851155
US500.spot.mg,2023-01-04 02:00:00,2023-01-04 02:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3831.4,3832.3,3825.4,3831.6,3828.616666666667,19.0358127307305,3866.6882921281276,3790.545041205206,ASIA,UP,0.4244762954796018
US500.spot.mg,2023-01-04 04:00:00,2023-01-04 04:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3830.8,3844.1,3830.1,3839.2,3830.8777777777777,18.911299984462037,3868.7003777467016,3793.055177808854,ASIA,UP,0.5082690187431066
US500.spot.mg,2023-01-04 06:00:00,2023-01-04 06:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3839.3,3843.3,3831.7,3835.6,3831.7083333333335,18.56332482315905,3868.8349829796516,3794.5816836870154,ASIA,UP,0.49882629107981064
US500.spot.mg,2023-01-04 08:00:00,2023-01-04 08:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3835.7,3842.9,3828.9,3833.2,3832.0466666666666,18.14770211137398,3868.3420708894146,3795.7512624439187,LONDON,UP,0.4706572769953026
US500.spot.mg,2023-01-04 10:00:00,2023-01-04 10:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3833.4,3856.0,3832.0,3846.8,3833.6888888888893,18.22643864651588,3870.141766181921,3797.2360115958577,LONDON,UP,0.8537360890302098
US500.spot.mg,2023-01-04 12:00:00,2023-01-04 12:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3844.5,3873.0,3814.4,3869.5,3836.347619047619,19.710997499538486,3875.769614046696,3796.925624048542,LONDON,UP,0.9561952440550688
US500.spot.mg,2023-01-04 14:00:00,2023-01-04 14:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3869.8,3871.9,3851.3,3857.3,3837.8333333333335,19.88234982486502,3877.5980329830636,3798.0686336836034,NY,UP,0.7963683527885884
US500.spot.mg,2023-01-04 16:00:00,2023-01-04 16:00:00,BLOCK,STATE=BALANCE|QL=NONE|LF=NONE,,blocked,NONE,3857.2,3870.1,3826.0,3851.5,3838.774074074074,19.70167208202295,3878.17741823812,3799.3707299100283,NY,UP,0.633105802047781
US500.spot.mg,2023-01-04 18:00:00,2023-01-04 18:00:00,BLOCK,STATE=BALANCE|QL=NONE|LF=NONE,,blocked,NONE,3851.3,3853.8,3845.9,3848.9,3839.44,19.41911382262663,3878.2782276452535,3800.6017723547466,NY_PM,UP,0.5887372013651886
US500.spot.mg,2023-01-04 20:00:00,2023-01-04 20:00:00,BLOCK,STATE=BALANCE|QL=NONE|LF=NONE,,blocked,NONE,3848.8,3853.0,3847.6,3848.1,3839.960606060606,19.115328046821237,3878.1912621542488,3801.7299499669634,NY_PM,UP,0.5750853242320797
US500.spot.mg,2023-01-04 22:00:00,2023-01-04 22:00:00,ALLOW,STATE=BALANCE|QL=BALANCE_UNCLASSIFIED|LF=LOOK_FOR_balance_overnight_compression,BALANCE_STABILITY,balance_stability_center,NONE,3847.3,3852.2,3834.6,3839.5,3840.1555555555556,18.72979813214522,3877.615151819846,3802.6959592912654,NY_PM,DOWN,0.42832764505119364
US500.spot.mg,2023-01-05 00:00:00,2023-01-05 00:00:00,ALLOW,STATE=BALANCE|QL=BALANCE_UNCLASSIFIED|LF=LOOK_FOR_balance_overnight_compression,BALANCE_STABILITY,balance_stability_center,NONE,3839.7,3850.9,3838.1,3850.0,3846.3333333333335,18.39232282708174,3883.117978987497,3809.54868767917,ASIA,DOWN,0.6075085324232076
US500.spot.mg,2023-01-05 02:00:00,2023-01-05 02:00:00,ALLOW,STATE=BALANCE|QL=BALANCE_UNCLASSIFIED|LF=LOOK_FOR_balance_overnight_compression,BALANCE_STABILITY,balance_stability_center,NONE,3850.2,3851.7,3841.1,3841.1,3844.9833333333336,18.05538100946178,3881.094095352257,3808.87257131441,ASIA,DOWN,0.45563139931740376
US500.spot.mg,2023-01-05 04:00:00,2023-01-05 04:00:00,ALLOW,STATE=BALANCE|QL=BALANCE_UNCLASSIFIED|LF=LOOK_FOR_balance_overnight_compression,BALANCE_STABILITY,balance_stability_center,NONE,3841.3,3844.8,3833.9,3842.1,3844.1777777777784,17.730558503087266,3879.6388947839528,3808.716660771604,ASIA,DOWN,0.47269624573378605
US500.spot.mg,2023-01-05 06:00:00,2023-01-05 06:00:00,BLOCK,STATE=BALANCE|QL=NONE|LF=NONE,,blocked,NONE,3842.4,3856.6,3837.9,3853.6,3845.141666666667,17.514293257522535,3880.170253181712,3810.113080151622,ASIA,UP,0.6689419795221823
US500.spot.mg,2023-01-05 08:00:00,2023-01-05 08:00:00,BLOCK,STATE=BALANCE|QL=NONE|LF=NONE,,blocked,NONE,3853.9,3862.7,3851.4,3851.7,3846.0,17.2624108015138,3880.5248216030277,3811.4751783969723,LONDON,UP,0.6365187713310544
US500.spot.mg,2023-01-05 10:00:00,2023-01-05 10:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3852.0,3855.1,3802.0,3814.7,3842.7444444444445,17.650368996621808,3878.0451824376883,3807.443706451201,LONDON,DOWN,0.17887323943661715
US500.spot.mg,2023-01-05 12:00:00,2023-01-05 12:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3814.3,3830.8,3801.9,3806.8,3840.038095238095,18.22065455985857,3876.479404357812,3803.596786118378,LONDON,DOWN,0.0700000000000013
US500.spot.mg,2023-01-05 14:00:00,2023-01-05 14:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3806.5,3828.6,3804.3,3819.6,3838.5416666666665,18.159233612645554,3874.8601338919575,3802.2231994413755,NY,DOWN,0.25953079178885435
US500.spot.mg,2023-01-05 16:00:00,2023-01-05 16:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3819.9,3830.7,3802.9,3807.6,3836.9333333333334,18.431150878980667,3873.7956350912946,3800.071031575372,NY,DOWN,0.09374999999999743
US500.spot.mg,2023-01-05 18:00:00,2023-01-05 18:00:00,BLOCK,STATE=BALANCE|QL=NONE|LF=NONE,,blocked,NONE,3807.8,3812.5,3806.7,3811.6,3835.78,18.478970538013627,3872.7379410760273,3798.822058923973,NY_PM,DOWN,0.15953947368420826
US500.spot.mg,2023-01-05 20:00:00,2023-01-05 20:00:00,BLOCK,STATE=BALANCE|QL=NONE|LF=NONE,,blocked,NONE,3813.4,3818.3,3810.5,3817.9,3835.027272727273,18.339819863969776,3871.7069124552127,3798.3476329993337,NY_PM,DOWN,0.2631578947368433
US500.spot.mg,2023-01-05 22:00:00,2023-01-05 22:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3817.8,3824.3,3817.2,3823.4,3834.5527777777784,18.11992654438922,3870.792630866557,3798.312924689,NY_PM,UP,0.3536184210526332
US500.spot.mg,2023-01-06 00:00:00,2023-01-06 00:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3823.7,3827.9,3822.9,3826.3,3825.7000000000003,17.90186760882468,3861.5037352176496,3789.896264782351,ASIA,UP,0.4013157894736875
US500.spot.mg,2023-01-06 02:00:00,2023-01-06 02:00:00,BLOCK,STATE=TRANSITION|QL=NONE|LF=NONE,,blocked,NONE,3825.9,3826.4,3818.3,3819.5,3823.8,17.671037809463026,3859.1420756189264,3788.457924381074,ASIA,FLAT,0.2894736842105261
