# TOPLINE
symbol,entry_mode,mode,time_stop_bars,setup_families,side,trigger_unit,allow_overlapping_trades,max_positions,use_spread,has_spread_column,point_size,mean_spread_ret,exit_mode,arm_state_value,catastrophic_sl_bps,tp_k,sl_k,n_trades,trades_per_week,ev_per_trade,ev_month_est,winrate,max_drawdown
XAUUSD.mg,next_open,long,24,state_reinforcement,LONG,episodes,False,1,True,True,0.01,0.00023840621777551318,fixed,2.0,350.0,40.0,25.0,103,0.6596523330283623,0.002058845663710458,0.00588066975563366,0.6310679611650486,-0.09245868562779402

# YEARLY
year,trades,ev_trade,winrate,p5,p50,p95
2023,30,-0.0003224628810028322,0.5666666666666667,-0.017861880062521734,0.0014555763371114278,0.015387542131827683
2024,33,0.0019348360658169865,0.6363636363636364,-0.021600854664660198,0.002966940984394455,0.017637009249281993
2025,40,0.003947134990507539,0.675,-0.02307666802136032,0.0077214502592276996,0.022558186459779892
