symbol,score_tf,edge_mode,control_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,look_for_rule,baseline_id,base_state,control_p_mean,uplift,uplift_pp
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,911.0,101.0,9.01980198019802,0.6871569703622393,0.4639057034644561,0.0,LOOK_FOR_balance_vwap_proximity,BALANCE_STABILITY,BALANCE,0.6523335081279497,0.03482346223428967,3.482346223428967
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,12.0,3.0,4.0,0.6666666666666666,0.49236596391733095,0.0,LOOK_FOR_balance_extreme_to_center,BALANCE_STABILITY,BALANCE,0.6523335081279497,0.014333158538716972,1.4333158538716972
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,208.0,30.0,6.933333333333334,0.7115384615384616,0.4541398818976255,0.0,LOOK_FOR_balance_compression,BALANCE_STABILITY,BALANCE,0.6523335081279497,0.05920495341051191,5.920495341051191
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,108.0,19.0,5.684210526315789,0.6851851851851852,0.4666073245165457,0.0,LOOK_FOR_balance_vwap_body_deviation,BALANCE_STABILITY,BALANCE,0.6523335081279497,0.03285167705723557,3.2851677057235573
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,1029.0,96.0,10.71875,0.782312925170068,0.41287416144487676,0.0,LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,TREND,0.7,0.08231292517006805,8.231292517006805
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,8.0,2.0,4.0,0.0,0.0,0.0,LOOK_FOR_trend_liquidity_sweep,STATE_FRAGILITY,TREND,0.3,-0.3,-30.0
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,398.0,49.0,8.122448979591837,0.7487437185929648,0.43428151341607124,0.0,LOOK_FOR_trend_prev_vwap_pullback,STATE_REINFORCEMENT,TREND,0.7,0.04874371859296489,4.874371859296489
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,1988.0,201.0,9.890547263681592,0.8058350100603622,0.3956560260285575,0.0,LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,TRANSITION,0.7768971084691032,0.028937901591258974,2.8937901591258974
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,26.0,7.0,3.7142857142857144,0.07692307692307693,0.271746488194703,0.0,LOOK_FOR_transition_acceptance,TRANSITION_RESOLUTION,TRANSITION,0.12446792895934243,-0.0475448520362655,-4.75448520362655
