symbol,score_tf,edge_mode,control_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,look_for_rule,baseline_id,base_state,control_p_mean,uplift,uplift_pp
EURUSD.mg,M30,baseline,PARENT_ESTRATO,492.0,72.0,6.833333333333333,0.6178861788617886,0.4863987150811781,0.0,LOOK_FOR_balance_recent_centered,BALANCE_STABILITY,BALANCE,0.6622998544395924,-0.044413675577803735,-4.4413675577803735
EURUSD.mg,M30,baseline,PARENT_ESTRATO,308.0,47.0,6.553191489361702,0.6363636363636364,0.4818285179999925,0.0,LOOK_FOR_balance_compression,BALANCE_STABILITY,BALANCE,0.6622998544395924,-0.02593621807595603,-2.593621807595603
EURUSD.mg,M30,baseline,PARENT_ESTRATO,992.0,122.0,8.131147540983607,0.8568548387096774,0.3503974780594842,0.0,LOOK_FOR_transition_rotation_no_impulse,TRANSITION_NOISE,TRANSITION,0.8798063623789765,-0.02295152366929909,-2.295152366929909
