symbol,episode_id,setup_family,baseline_id,intent_side,entry_ts,horizon_bars,entry_close,mfe_points,mae_points,mfe_bps,mae_bps,mfe_gt_mae,exit_ts,n_window,is_virtual_pair,ooto_tp_bps,ooto_sl_bps,ooto_outcome
EURUSD.mg,30,state_reinforcement,STATE_REINFORCEMENT,LONG,2023-12-14 08:00:00,16,1.09225,0.008539999999999992,0.003509999999999902,78.1872281986724,32.13550011444177,True,2023-12-15 14:00:00,16,False,,,
EURUSD.mg,32,state_reinforcement,STATE_REINFORCEMENT,LONG,2024-02-15 08:00:00,16,1.07437,0.004089999999999927,0.0012799999999999478,38.06882172808182,11.913958878225824,True,2024-02-16 14:00:00,16,False,,,
EURUSD.mg,34,state_reinforcement,STATE_REINFORCEMENT,LONG,2024-04-04 08:00:00,16,1.08684,0.0006900000000000794,0.007819999999999938,6.348680578558752,71.95171322365701,False,2024-04-05 14:00:00,16,False,,,
EURUSD.mg,36,state_reinforcement,STATE_REINFORCEMENT,LONG,2024-06-03 14:00:00,16,1.08987,0.0016200000000001769,0.004089999999999927,14.864158110601972,37.527411526144654,False,2024-06-04 20:00:00,16,False,,,
EURUSD.mg,38,state_reinforcement,STATE_REINFORCEMENT,LONG,2024-06-12 08:00:00,16,1.08354,0.0015700000000000713,0.01036999999999999,14.489543533234318,95.70481938830122,False,2024-06-13 14:00:00,16,False,,,
EURUSD.mg,40,state_reinforcement,STATE_REINFORCEMENT,LONG,2024-06-24 08:00:00,16,1.07416,0.00035999999999991594,0.005209999999999937,3.3514560214485356,48.50301631041872,False,2024-06-25 14:00:00,16,False,,,
EURUSD.mg,42,state_reinforcement,STATE_REINFORCEMENT,LONG,2024-08-02 08:00:00,16,1.09044,0.01028999999999991,0.007640000000000091,94.3655771981944,70.06346062140138,True,2024-08-05 12:00:00,16,False,,,
EURUSD.mg,44,state_reinforcement,STATE_REINFORCEMENT,LONG,2024-11-05 14:00:00,16,1.09291,0.0006899999999998574,0.02476999999999996,6.313420135233985,226.64263297069252,False,2024-11-06 20:00:00,16,False,,,
EURUSD.mg,46,state_reinforcement,STATE_REINFORCEMENT,LONG,2024-11-18 12:00:00,16,1.05847,0.0021299999999999653,0.006250000000000089,20.123385641538874,59.04749307963465,False,2024-11-19 18:00:00,16,False,,,
EURUSD.mg,1,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-01-05 12:00:00,16,1.05205,0.003809999999999869,0.012700000000000156,36.215008792356535,120.71669597452743,False,2023-01-06 18:00:00,16,False,,,
EURUSD.mg,3,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-02-10 08:00:00,16,1.0682,0.0027600000000000957,0.0044199999999998685,25.837858079012314,41.378019097546044,False,2023-02-13 12:00:00,16,False,,,
EURUSD.mg,5,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-02-15 10:00:00,16,1.0668,0.0014600000000000168,0.005309999999999926,13.685789276340616,49.77502812148412,False,2023-02-16 16:00:00,16,False,,,
EURUSD.mg,7,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-03-02 08:00:00,16,1.06048,0.0029600000000000737,0.0025100000000000122,27.91188895594517,23.668527459263846,True,2023-03-03 14:00:00,16,False,,,
EURUSD.mg,9,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-03-07 14:00:00,16,1.05547,0.0031399999999999206,0.0032200000000000006,29.749779718987,30.507735890172157,False,2023-03-08 20:00:00,16,False,,,
EURUSD.mg,11,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-04-14 10:00:00,16,1.09776,0.006960000000000077,0.004510000000000014,63.40183646698802,41.08366127386691,True,2023-04-17 14:00:00,16,False,,,
EURUSD.mg,13,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-04-25 10:00:00,16,1.09674,0.00043999999999999595,0.012669999999999959,4.011889782446121,115.5241898718015,False,2023-04-26 16:00:00,16,False,,,
EURUSD.mg,15,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-06-02 12:00:00,16,1.07088,0.003549999999999942,0.0013699999999998713,33.15030629015335,12.79321679366382,True,2023-06-05 16:00:00,16,False,,,
EURUSD.mg,17,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-06-28 10:00:00,16,1.09021,0.004309999999999814,0.0038000000000000256,39.53366782546311,34.8556700085307,True,2023-06-29 16:00:00,16,False,,,
EURUSD.mg,19,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-07-27 14:00:00,16,1.09657,0.0023299999999999432,0.008059999999999956,21.248073538396483,73.50191962209395,False,2023-07-30 18:00:00,16,False,,,
EURUSD.mg,21,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-08-14 08:00:00,16,1.08803,0.0006700000000001705,0.007090000000000041,6.15791843975047,65.16364438480593,False,2023-08-15 14:00:00,16,False,,,
EURUSD.mg,23,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-08-31 08:00:00,16,1.08481,0.007719999999999949,0.0035799999999999166,71.16453572514956,33.001170711921134,True,2023-09-01 14:00:00,16,False,,,
EURUSD.mg,25,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-10-02 10:00:00,16,1.04941,0.0046999999999999265,0.0037199999999999456,44.78707083027536,35.44849010396266,True,2023-10-03 16:00:00,16,False,,,
EURUSD.mg,27,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-11-01 08:00:00,16,1.05374,0.0021799999999998487,0.012900000000000134,20.688215309277894,122.42109059160832,False,2023-11-02 14:00:00,16,False,,,
EURUSD.mg,29,state_reinforcement,STATE_REINFORCEMENT,SHORT,2023-11-21 14:00:00,16,1.09072,0.005619999999999958,0.0018100000000000893,51.5255977702798,16.594543054130202,True,2023-11-22 20:00:00,16,False,,,
EURUSD.mg,31,state_reinforcement,STATE_REINFORCEMENT,SHORT,2024-01-02 08:00:00,16,1.09526,0.005579999999999918,0.005380000000000162,50.94680715081276,49.12075671530196,True,2024-01-03 14:00:00,16,False,,,
EURUSD.mg,33,state_reinforcement,STATE_REINFORCEMENT,SHORT,2024-03-11 10:00:00,16,1.09231,0.0022099999999998232,0.0019400000000000528,20.23235162179073,17.760525858044446,True,2024-03-12 16:00:00,16,False,,,
EURUSD.mg,35,state_reinforcement,STATE_REINFORCEMENT,SHORT,2024-04-10 10:00:00,16,1.07355,0.0037599999999999856,0.0030200000000000227,35.02398584136729,28.13096735131128,True,2024-04-11 16:00:00,16,False,,,
EURUSD.mg,37,state_reinforcement,STATE_REINFORCEMENT,SHORT,2024-06-07 08:00:00,16,1.08182,0.00865999999999989,0.008000000000000007,80.05028562977104,73.94945554713361,True,2024-06-10 12:00:00,16,False,,,
EURUSD.mg,39,state_reinforcement,STATE_REINFORCEMENT,SHORT,2024-06-20 10:00:00,16,1.07061,0.003630000000000022,0.0023400000000000087,33.90590411074081,21.856698517667578,True,2024-06-21 16:00:00,16,False,,,
EURUSD.mg,41,state_reinforcement,STATE_REINFORCEMENT,SHORT,2024-07-18 14:00:00,16,1.08961,0.0021599999999999397,0.0010200000000000209,19.823606611539358,9.361147566560705,True,2024-07-21 18:00:00,16,False,,,
EURUSD.mg,43,state_reinforcement,STATE_REINFORCEMENT,SHORT,2024-10-17 08:00:00,16,1.08418,0.0031999999999998696,0.0030800000000001937,29.515394122745946,28.408566843145916,True,2024-10-18 14:00:00,16,False,,,
EURUSD.mg,45,state_reinforcement,STATE_REINFORCEMENT,SHORT,2024-11-08 12:00:00,16,1.07085,0.008099999999999996,0.004289999999999905,75.64084605687067,40.06163328197137,True,2024-11-11 18:00:00,16,False,,,
