setup_family,intent_side,n,median_mfe_bps,median_mae_bps,p_mfe_gt_mae,ooto_win_rate,ooto_loss_rate,ooto_discard_rate,ooto_none_rate,go_nogo
state_reinforcement,LONG,23,23.46418314746281,50.17443823385946,0.34782608695652173,,,,,HOLD
state_reinforcement,SHORT,23,33.15030629015335,35.44849010396266,0.6521739130434783,,,,,HOLD
