symbol,score_tf,edge_mode,control_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state,quality_label_full,control_p_mean,uplift,uplift_pp
US500.spot.mg,M30,baseline,PARENT_ESTRATO,12.0,3.0,4.0,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_COMPRESSING,0.012033694344163659,-0.012033694344163659,-1.203369434416366
US500.spot.mg,M30,baseline,PARENT_ESTRATO,12.0,3.0,4.0,0.6666666666666666,0.49236596391733095,0.0,BALANCE_STABILITY,BALANCE,BALANCE_COMPRESSING,0.6666666666666666,0.0,0.0
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1008.0,129.0,7.813953488372093,0.01984126984126984,0.13952385552069133,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_LEAKING,0.012033694344163659,0.0078075754971061815,0.7807575497106182
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1008.0,129.0,7.813953488372093,0.6170634920634921,0.4863443146473258,0.0,BALANCE_STABILITY,BALANCE,BALANCE_LEAKING,0.6666666666666666,-0.04960317460317454,-4.960317460317453
US500.spot.mg,M30,baseline,PARENT_ESTRATO,8.0,2.0,4.0,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_STABLE,0.012033694344163659,-0.012033694344163659,-1.203369434416366
US500.spot.mg,M30,baseline,PARENT_ESTRATO,8.0,2.0,4.0,1.0,0.0,0.0,BALANCE_STABILITY,BALANCE,BALANCE_STABLE,0.6666666666666666,0.33333333333333337,33.333333333333336
US500.spot.mg,M30,baseline,PARENT_ESTRATO,634.0,89.0,7.123595505617978,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_UNCLASSIFIED,0.012033694344163659,-0.012033694344163659,-1.203369434416366
US500.spot.mg,M30,baseline,PARENT_ESTRATO,634.0,89.0,7.123595505617978,0.7413249211356467,0.43825246654553907,0.0,BALANCE_STABILITY,BALANCE,BALANCE_UNCLASSIFIED,0.6666666666666666,0.07465825446898011,7.465825446898011
US500.spot.mg,M30,baseline,PARENT_ESTRATO,12.0,1.0,12.0,1.0,0.0,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_FAILED,0.8642494561276287,0.1357505438723713,13.57505438723713
US500.spot.mg,M30,baseline,PARENT_ESTRATO,12.0,1.0,12.0,0.0,0.0,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_FAILED,0.1357505438723713,-0.1357505438723713,-13.57505438723713
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1857.0,151.0,12.298013245033113,0.8998384491114702,0.3002961465143816,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_NOISY,0.8642494561276287,0.03558899298384144,3.558899298384144
US500.spot.mg,M30,baseline,PARENT_ESTRATO,1857.0,151.0,12.298013245033113,0.10016155088852989,0.3002961465143816,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_NOISY,0.1357505438723713,-0.0355889929838414,-3.55889929838414
US500.spot.mg,M30,baseline,PARENT_ESTRATO,5030.0,276.0,18.22463768115942,0.8507759649820931,0.35634461874814133,0.0007952286282306163,TRANSITION_NOISE,TRANSITION,TRANSITION_UNCLASSIFIED,0.8642494561276287,-0.013473491145535643,-1.3473491145535643
US500.spot.mg,M30,baseline,PARENT_ESTRATO,5030.0,276.0,18.22463768115942,0.14922403501790688,0.35634461874814133,0.0007952286282306163,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_UNCLASSIFIED,0.1357505438723713,0.013473491145535588,1.3473491145535588
US500.spot.mg,M30,baseline,PARENT_ESTRATO,210.0,35.0,6.0,0.49047619047619045,0.5011038169038047,0.0,STATE_FRAGILITY,TREND,TREND_FRAGILE,0.29718004338394793,0.19329614709224252,19.329614709224252
US500.spot.mg,M30,baseline,PARENT_ESTRATO,210.0,35.0,6.0,0.5095238095238095,0.5011038169038047,0.0,STATE_REINFORCEMENT,TREND,TREND_FRAGILE,0.702819956616052,-0.19329614709224252,-19.329614709224252
US500.spot.mg,M30,baseline,PARENT_ESTRATO,2101.0,193.0,10.8860103626943,0.2941456449309853,0.4557662263300828,0.0,STATE_FRAGILITY,TREND,TREND_STRONG,0.29718004338394793,-0.003034398452962661,-0.3034398452962661
US500.spot.mg,M30,baseline,PARENT_ESTRATO,2101.0,193.0,10.8860103626943,0.7058543550690147,0.4557662263300828,0.0,STATE_REINFORCEMENT,TREND,TREND_STRONG,0.702819956616052,0.0030343984529627166,0.30343984529627166
US500.spot.mg,M30,baseline,PARENT_ESTRATO,916.0,109.0,8.403669724770642,0.259825327510917,0.43877819938323165,0.0,STATE_FRAGILITY,TREND,TREND_UNCLASSIFIED,0.29718004338394793,-0.03735471587303091,-3.735471587303091
US500.spot.mg,M30,baseline,PARENT_ESTRATO,916.0,109.0,8.403669724770642,0.740174672489083,0.43877819938323165,0.0,STATE_REINFORCEMENT,TREND,TREND_UNCLASSIFIED,0.702819956616052,0.037354715873030964,3.7354715873030964
