symbol,score_tf,edge_mode,control_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,look_for_rule,baseline_id,base_state,control_p_mean,uplift,uplift_pp
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,2013.0,217.0,9.276497695852534,0.7223050173869846,0.44797340471468433,0.0,LOOK_FOR_balance_vwap_proximity,BALANCE_STABILITY,BALANCE,0.651356993736952,0.07094802365003261,7.094802365003261
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,278.0,46.0,6.043478260869565,0.7086330935251799,0.4552116204648983,0.0,LOOK_FOR_balance_compression,BALANCE_STABILITY,BALANCE,0.651356993736952,0.0572760997882279,5.727609978822789
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,399.0,75.0,5.32,0.6616541353383458,0.47374088148548477,0.0,LOOK_FOR_balance_vwap_body_deviation,BALANCE_STABILITY,BALANCE,0.651356993736952,0.010297141601393833,1.0297141601393833
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,1594.0,168.0,9.488095238095237,0.7465495608531995,0.4351230768621868,0.0,LOOK_FOR_trend_strong_orderly,STATE_REINFORCEMENT,TREND,0.6762708753899798,0.07027868546321969,7.027868546321969
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,14.0,4.0,3.5,0.14285714285714285,0.3631365196012815,0.0,LOOK_FOR_trend_liquidity_sweep,STATE_FRAGILITY,TREND,0.3237291246100202,-0.18087198175287733,-18.08719817528773
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,770.0,87.0,8.850574712643677,0.7298701298701299,0.44431532490931014,0.0,LOOK_FOR_trend_prev_vwap_pullback,STATE_REINFORCEMENT,TREND,0.6762708753899798,0.05359925448015013,5.359925448015012
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,4078.0,399.0,10.220551378446116,0.8087297694948504,0.3933495526164023,0.0,LOOK_FOR_transition_chop_near_vwap,TRANSITION_PERSISTENCE,TRANSITION,0.7643178193417428,0.044411950153107616,4.441195015310761
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,62.0,16.0,3.875,0.1935483870967742,0.39830417890323744,0.0,LOOK_FOR_transition_acceptance,TRANSITION_RESOLUTION,TRANSITION,0.12498187617804843,0.06856651091872576,6.856651091872576
