symbol,score_tf,edge_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state
XAUUSD.mg,M30,baseline,4311.0,327.0,13.18348623853211,0.012526096033402923,0.11122977494322175,0.0,BALANCE_ESCAPE,BALANCE
XAUUSD.mg,M30,baseline,4311.0,327.0,13.18348623853211,0.651356993736952,0.47659600269837893,0.0,BALANCE_STABILITY,BALANCE
XAUUSD.mg,M30,baseline,13794.0,511.0,26.99412915851272,0.8750181238219515,0.33071034995374915,0.0,TRANSITION_NOISE,TRANSITION
XAUUSD.mg,M30,baseline,13794.0,511.0,26.99412915851272,0.7643178193417428,0.42443980767940775,0.0,TRANSITION_PERSISTENCE,TRANSITION
XAUUSD.mg,M30,baseline,13794.0,511.0,26.99412915851272,0.12498187617804843,0.33071034995374915,0.0,TRANSITION_RESOLUTION,TRANSITION
XAUUSD.mg,M30,baseline,5453.0,374.0,14.580213903743315,0.3237291246100202,0.4679409830496158,0.0007335411699981661,STATE_FRAGILITY,TREND
XAUUSD.mg,M30,baseline,5453.0,374.0,14.580213903743315,0.6762708753899798,0.4679409830496158,0.0007335411699981661,STATE_REINFORCEMENT,TREND
