symbol,score_tf,edge_mode,control_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state,quality_label_full,control_p_mean,uplift,uplift_pp
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,82.0,17.0,4.823529411764706,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_COMPRESSING,0.012526096033402923,-0.012526096033402923,-1.2526096033402923
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,82.0,17.0,4.823529411764706,0.7804878048780488,0.4164633650362823,0.0,BALANCE_STABILITY,BALANCE,BALANCE_COMPRESSING,0.651356993736952,0.1291308111410968,12.913081114109682
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,2289.0,266.0,8.605263157894736,0.013979903888160769,0.11743292065988724,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_LEAKING,0.012526096033402923,0.0014538078547578458,0.1453807854757846
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,2289.0,266.0,8.605263157894736,0.5871559633027523,0.49245282392751744,0.0,BALANCE_STABILITY,BALANCE,BALANCE_LEAKING,0.651356993736952,-0.06420103043419967,-6.420103043419967
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,16.0,5.0,3.2,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_STABLE,0.012526096033402923,-0.012526096033402923,-1.2526096033402923
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,16.0,5.0,3.2,0.5,0.5163977794943222,0.0,BALANCE_STABILITY,BALANCE,BALANCE_STABLE,0.651356993736952,-0.151356993736952,-15.1356993736952
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,1924.0,233.0,8.257510729613735,0.011434511434511435,0.10634679861120368,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_UNCLASSIFIED,0.012526096033402923,-0.001091584598891488,-0.10915845988914881
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,1924.0,233.0,8.257510729613735,0.7234927234927235,0.44738689434129875,0.0,BALANCE_STABILITY,BALANCE,BALANCE_UNCLASSIFIED,0.651356993736952,0.07213572975577154,7.213572975577154
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,16.0,2.0,8.0,1.0,0.0,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_FAILED,0.8750181238219515,0.12498187617804846,12.498187617804845
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,16.0,2.0,8.0,1.0,0.0,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_FAILED,0.7643178193417428,0.2356821806582572,23.568218065825718
