symbol,score_tf,edge_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state,quality_label_full
XAUUSD.mg,M30,baseline,82.0,17.0,4.823529411764706,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_COMPRESSING
XAUUSD.mg,M30,baseline,82.0,17.0,4.823529411764706,0.7804878048780488,0.4164633650362823,0.0,BALANCE_STABILITY,BALANCE,BALANCE_COMPRESSING
XAUUSD.mg,M30,baseline,2289.0,266.0,8.605263157894736,0.013979903888160769,0.11743292065988724,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_LEAKING
XAUUSD.mg,M30,baseline,2289.0,266.0,8.605263157894736,0.5871559633027523,0.49245282392751744,0.0,BALANCE_STABILITY,BALANCE,BALANCE_LEAKING
XAUUSD.mg,M30,baseline,16.0,5.0,3.2,0.0,0.0,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_STABLE
XAUUSD.mg,M30,baseline,16.0,5.0,3.2,0.5,0.5163977794943222,0.0,BALANCE_STABILITY,BALANCE,BALANCE_STABLE
XAUUSD.mg,M30,baseline,1924.0,233.0,8.257510729613735,0.011434511434511435,0.10634679861120368,0.0,BALANCE_ESCAPE,BALANCE,BALANCE_UNCLASSIFIED
XAUUSD.mg,M30,baseline,1924.0,233.0,8.257510729613735,0.7234927234927235,0.44738689434129875,0.0,BALANCE_STABILITY,BALANCE,BALANCE_UNCLASSIFIED
XAUUSD.mg,M30,baseline,16.0,2.0,8.0,1.0,0.0,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_FAILED
XAUUSD.mg,M30,baseline,16.0,2.0,8.0,1.0,0.0,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_FAILED
XAUUSD.mg,M30,baseline,16.0,2.0,8.0,0.0,0.0,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_FAILED
XAUUSD.mg,M30,baseline,4774.0,344.0,13.877906976744185,0.9266862170087976,0.26067816596844406,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_NOISY
XAUUSD.mg,M30,baseline,4774.0,344.0,13.877906976744185,0.8127356514453289,0.39016445156504154,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_NOISY
XAUUSD.mg,M30,baseline,4774.0,344.0,13.877906976744185,0.07331378299120235,0.26067816596844406,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_NOISY
XAUUSD.mg,M30,baseline,9004.0,484.0,18.60330578512397,0.8474011550422035,0.3596203563985181,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_UNCLASSIFIED
XAUUSD.mg,M30,baseline,9004.0,484.0,18.60330578512397,0.7382274544646824,0.43962386735573605,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_UNCLASSIFIED
XAUUSD.mg,M30,baseline,9004.0,484.0,18.60330578512397,0.15259884495779655,0.3596203563985181,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_UNCLASSIFIED
XAUUSD.mg,M30,baseline,366.0,57.0,6.421052631578948,0.37158469945355194,0.4838897215992108,0.0,STATE_FRAGILITY,TREND,TREND_FRAGILE
XAUUSD.mg,M30,baseline,366.0,57.0,6.421052631578948,0.6284153005464481,0.4838897215992108,0.0,STATE_REINFORCEMENT,TREND,TREND_FRAGILE
XAUUSD.mg,M30,baseline,3372.0,317.0,10.637223974763407,0.2974495848161329,0.4572038066374258,0.0,STATE_FRAGILITY,TREND,TREND_STRONG
XAUUSD.mg,M30,baseline,3372.0,317.0,10.637223974763407,0.7025504151838672,0.4572038066374259,0.0,STATE_REINFORCEMENT,TREND,TREND_STRONG
XAUUSD.mg,M30,baseline,1715.0,204.0,8.406862745098039,0.3652834599649328,0.4816503290629979,0.0023323615160349854,STATE_FRAGILITY,TREND,TREND_UNCLASSIFIED
XAUUSD.mg,M30,baseline,1715.0,204.0,8.406862745098039,0.6347165400350672,0.4816503290629979,0.0023323615160349854,STATE_REINFORCEMENT,TREND,TREND_UNCLASSIFIED
