entry_time,ret_net,equity
2023-01-04 18:00:00,0.002270550635431439,1.0022705506354315
2023-03-01 16:00:00,0.00038537318779624773,1.002656798832564
2023-03-15 18:00:00,0.01652403614113926,1.0192247360136324
2023-03-17 18:00:00,-0.005962103887618388,1.0131480122526886
2023-03-23 16:00:00,-0.017948498243456432,0.9949635269344098
2023-04-11 16:00:00,0.022226997206634083,1.0170785784682836
2023-07-18 16:00:00,0.002080246788301817,1.019194352914593
2023-08-30 18:00:00,-0.003435330419130845,1.0156930835510192
2023-10-11 16:00:00,0.020242330993364754,1.0362530791359303
2023-10-13 18:00:00,0.0016591597058242039,1.0379723884898688
2023-10-20 16:00:00,-0.011662321189486262,1.0258672211094817
2023-11-01 16:00:00,0.0045079758432937855,1.0304918057606702
2024-01-19 16:00:00,-0.005371271315543837,1.024956754683485
2024-03-06 18:00:00,0.016654286902209204,1.0420266785383412
2024-03-07 16:00:00,0.00999912004038554,1.0524460283823303
2024-04-02 18:00:00,0.01455109044614194,1.0677602657310044
2024-05-24 16:00:00,0.009477314347327527,1.077879765416923
2024-06-14 18:00:00,4.729596092475718e-05,1.0779307447761897
2024-07-03 16:00:00,0.011439385260335095,1.0902616098496445
2024-07-15 18:00:00,0.012154069373142702,1.1035127250906314
2024-07-17 16:00:00,-0.03210161011589438,1.0680881898318437
2024-08-12 16:00:00,0.0010880772005036868,1.069250352239327
2024-09-05 16:00:00,-0.00631109272971661,1.0625022141150624
2024-09-13 16:00:00,-0.0018622407411717445,1.0605235792043521
2024-10-18 16:00:00,0.011963424207690332,1.0732110726646318
2024-11-21 16:00:00,0.004588997662350305,1.0781360357682983
2024-11-27 16:00:00,0.0007681041006970648,1.078964156478481
2024-12-09 18:00:00,0.01659357547134446,1.0968680296398823
2024-12-10 18:00:00,-0.0030963208860240563,1.0934717742504962
2024-12-11 16:00:00,-0.01460035103050408,1.0775067025044909
2025-01-10 16:00:00,-0.007520030423127603,1.069403819320533
2025-01-30 18:00:00,0.007670840787119844,1.0776070457556788
2025-02-05 16:00:00,6.989487810323726e-05,1.077682364968785
2025-02-13 18:00:00,-0.007390790622805973,1.0697174402514102
2025-04-16 16:00:00,0.03267782401507509,1.1046734785098025
2025-04-21 16:00:00,-0.04196793782874253,1.0583126106426424
2025-05-05 18:00:00,0.021924964142824802,1.0815160766828815
2025-05-06 16:00:00,-0.01071781338915835,1.0699245891956197
2025-05-21 18:00:00,0.014841409798048122,1.0858037784768801
2025-07-01 16:00:00,-0.0059469814518632825,1.0793465235459152
2025-07-18 18:00:00,0.021548022329309642,1.1026043065363453
2025-08-28 18:00:00,0.018348139678072035,1.1228350443623178
2025-09-08 18:00:00,0.0012310668513266744,1.1242173293649402
2025-09-12 16:00:00,0.012221315113227304,1.1379567436028601
2025-12-05 16:00:00,-0.00798938212768359,1.1288651723334424
2025-12-22 16:00:00,0.014313874421296311,1.1450236066487982
