symbol,score_tf,edge_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state
EURUSD.mg,M30,baseline,4125.0,342.0,12.06140350877193,0.01842870999030068,0.13451200689967377,0.00024242424242424242,BALANCE_ESCAPE,BALANCE
EURUSD.mg,M30,baseline,4125.0,342.0,12.06140350877193,0.6663433559650824,0.4715758817264067,0.00024242424242424242,BALANCE_STABILITY,BALANCE
EURUSD.mg,M30,baseline,14239.0,582.0,24.465635738831615,0.8720146108457432,0.33408527281075245,0.0002106889528759042,TRANSITION_NOISE,TRANSITION
EURUSD.mg,M30,baseline,6491.0,426.0,15.237089201877934,0.29209674934524726,0.4547615849131317,0.0,STATE_FRAGILITY,TREND
EURUSD.mg,M30,baseline,6491.0,426.0,15.237089201877934,0.7079032506547527,0.4547615849131317,0.0,STATE_REINFORCEMENT,TREND
