symbol,setup_family,baseline_id,episode_id,intent_side,entry_ts,horizon_bars,is_virtual_pair
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,146,LONG,2023-06-16 19:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,147,SHORT,2023-06-16 20:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,148,LONG,2023-06-16 21:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,149,SHORT,2023-06-27 17:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,150,LONG,2023-06-29 14:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,151,SHORT,2023-06-29 21:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,152,LONG,2023-06-29 22:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,153,SHORT,2023-06-30 14:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,154,LONG,2023-07-03 21:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,156,SHORT,2023-07-04 14:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,158,SHORT,2023-07-05 16:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,159,LONG,2023-07-06 14:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,160,LONG,2023-07-06 15:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,161,LONG,2023-07-06 20:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,162,SHORT,2023-07-06 21:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,163,LONG,2023-07-07 16:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,164,LONG,2023-07-07 17:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,165,LONG,2023-07-07 18:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,166,LONG,2023-07-07 21:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,167,SHORT,2023-07-12 14:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,168,LONG,2023-07-14 16:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,169,LONG,2023-07-17 14:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,170,LONG,2023-07-17 18:00:00,16,False
